feature013,feature017,feature019,feature035,feature037,feature054,feature055,feature057,feature058,feature061,feature063,feature069,feature071,feature093,feature095,feature096,feature102,feature106,feature110,feature117,feature144,feature148,feature173,feature175,feature197,feature202,feature223,feature239,feature240,feature252,feature283,feature308,feature310,feature333,feature338,feature358,feature361,feature366,feature377,feature378,feature383,feature390,feature545,feature579,feature585,feature587
199.4196,10.2718,189.1478,50.2165,49.7835,4.61,4.876,0.934,0.9455,350.5482,111.0836,152.3964,614.0282,-0.0008,-0.0001,0.0002,0.0001,0.0008,0.9773639368348612,0.991,0.0033,0.0322,0.2699,0.2699,9.27,9.27,0.0035,0.0029,0.0022,0.001,0.0107,0.1062,0.1062,2.3331,2.3331,0.0008,0.0012,0.0052,0.0011,0.0007,0.0006737686381630679,0.0003,0.0026,0.0097,0.0048,0.0097
203.5591,9.8497,193.7094,50.5119,49.4881,4.638,4.893,0.9223,0.9477,364.1755,118.7009,147.9191,630.7955,0.0013,0.0002,0.0,0.0002,-0.0013,0.982462569215094,0.9901,0.0041,0.0079,0.3889,0.3889,6.02,6.02,0.0024,0.0081,0.0034,0.000926558124151759,0.0027,0.1651,0.1651,1.945,1.945,0.0012,0.0007,0.004,0.0026,0.0011,0.00047276818245988806,0.00027003775083720983,0.0026,0.023041945557610327,0.002,0.023
199.192,10.5954,188.5966,50.40403735574498,49.59615940277305,4.599,4.825,0.9354,0.9532,346.5818,99.0464,153.5209,599.1491,0.003,0.0,0.0002,-0.0001,-0.003,0.9761055486589667,0.9905,0.0044,0.0267,0.2161,0.2162,6.25,6.25,0.0013,0.0043,0.0064,0.0007,0.0088,0.0861,0.0861,2.0792,2.0792,0.000868120944575509,0.0005,0.0056,0.0014,0.0019,0.0009577220701077779,0.0003,0.0026,0.0284,0.0031,0.0284
203.2867,9.2924,193.9943,50.6848,49.3153,4.598,4.844,0.9315,0.9493,353.5609,119.3391,145.29,618.19,0.0025,-0.0001,0.0,-0.0001,-0.0025,0.9772,0.9907,0.0036,0.0298,0.3889,0.389,7.2,7.2,0.0051,0.0067,0.0074,0.0014,0.0099,0.1532,0.1533,1.9874,1.9874,0.0006,0.0015,0.003,0.0022,0.0023,0.0006,0.0005,0.0024,0.0171,0.004,0.0171
198.6232,10.1819,188.4413,50.40464666130506,49.59611684403709,4.585,4.833,0.9335,0.9486,362.1545,107.08746107668573,148.13164839981715,617.3736,0.002,0.0002,0.0,0.0001,-0.002,0.9793153874877549,0.991,0.005,0.0097,0.16,0.16,7.53777940332822,7.5377794110075085,0.001,0.0038,0.0039,0.001,0.0034,0.0645,0.0645,2.3046829364134904,2.3046829502176256,0.001,0.0003,0.006,0.0013,0.0014,0.0008221251201566801,0.0003,0.0026,0.0328,0.003294246711867158,0.0328
204.5303,10.1277,194.4026,50.4068,49.5932,4.518,4.764,0.9247,0.9482,352.0755,123.0573,148.9091,624.0418,0.0017,0.0003,-0.0001,0.0002,-0.0017,0.9793608315088334,0.9910930194356945,0.0042,0.0216,0.2244,0.2244,8.073447336641687,8.073447286272422,0.0011,0.0051,0.0053,0.0005001948723282034,0.0074,0.1032,0.1032,4.5975,4.5975,0.0015,0.0003,0.0057,0.0015,0.0017,0.0009021574714707056,0.00023360393501177198,0.0026,0.02815787977944581,0.0029,0.0282
199.4356,9.6558,189.7798,50.6295,49.3705,4.604,4.851,0.9315,0.9492,352.7082,120.3682,149.8282,622.9045,-0.0007,-0.0001,0.0002,-0.0001,0.0008,0.9802143955845861,0.9896,0.004279835055292415,0.0141,0.2709,0.2709,3.35,3.35,0.0029640012733419697,0.0038,0.0038,0.0008,0.0047,0.102,0.102,1.0688,1.0688,0.001,0.0009445247636182875,0.0057,0.0015,0.0012,0.0004809414371082705,0.0003,0.0021,-0.002944678493588565,0.0034,-0.0031
202.9713,9.8566,193.1147,50.4865,49.5135,4.563,4.804,0.9298,0.9498,351.8464,114.2527,148.8418,614.9409,-0.001,-0.0002,0.0001,-0.0002,0.0009,0.9805,0.9912,0.0055,0.0067,0.3387,0.3387,4.93,4.93,0.0016,0.0027,0.0039,0.0009,0.0023,0.1464,0.1464,1.4099,1.4099,0.0008,0.0006,0.0046,0.0009,0.0013,0.0009,0.0003,0.0028,0.016343658311175152,0.0032,0.0162
202.8322,9.4639,193.3683,50.2772,49.7228,4.606,4.878,0.9322,0.9441,353.5909,118.0727,148.5355,620.1991,0.0007,-0.0001,0.0,-0.0001,-0.0007,0.9812,0.991,0.0053,0.0095,0.3596,0.3596,10.31,10.31,0.0009,0.0049,0.0068,0.0006,0.0033,0.137,0.137,2.9733,2.9733,0.0005,0.0003,0.0029,0.0015,0.0023,0.0005,0.0002,0.0021,0.0277,0.0034,0.0277
198.8363,10.3441,188.4922,50.1431,49.8569,4.575,4.84,0.9378,0.9452,347.5373,113.3182,145.9936,606.8491,-0.0002,0.0001,0.0002,0.0001,0.0002,0.9776006688328752,0.9905,0.0052,0.0059,0.4191,0.4191,9.37,9.37,0.0013,0.0053,0.0039,0.0013,0.0019,0.1507,0.1507,2.7327,2.7327,0.0013,0.0004,0.0054,0.0016,0.0013,0.0010506281865898,0.0005,0.0026,0.0095,0.0043,0.0095
201.9804,10.3491,191.6313,50.4757,49.5243,4.588,4.835,0.9266,0.9489,363.89,127.1545,147.0345,638.0791,0.0014,0.0002,0.0001,0.0003,-0.0014,0.9822084311944579,0.9906,0.0036,0.025,0.3221,0.3221,10.17,10.17,0.0009,0.0068,0.003,0.0013,0.0083,0.1175,0.1175,2.9507,2.9507,0.001,0.0003,0.0041,0.002,0.0012,0.0005456553250422825,0.0004,0.0026,0.007526830529035092,0.0033,0.0075
204.9821,9.9048,195.0773,50.6504,49.3496,4.573,4.802,0.9303,0.9522,354.8136,126.4155,151.85,633.0791,0.0028,0.0003,0.0,0.0004,-0.0028,0.9825,0.9902805141480517,0.005,0.0189,0.368,0.368,6.4,6.4,0.0026,0.0077,0.0038,0.001082255990390417,0.0061,0.1332,0.1332,1.8555,1.8555,0.0004,0.0008,0.0059,0.0024,0.0014,0.0008,0.0004444077814334017,0.0023,0.005795900722232898,0.0049,0.0057
202.7556,9.4257,193.3299,50.1027,49.8973,4.556,4.847,0.9316,0.9399,350.3954,116.2864,149.86,616.5418,0.0012,0.0,0.0,0.0001,-0.0011,0.9805,0.9911,0.0029,0.0181,0.4035,0.4035,8.27,8.27,0.0008,0.0022,0.0042,0.0005,0.0059,0.1652,0.1652,2.6232,2.6232,0.0012,0.0003,0.0061,0.0008,0.0015,0.0007,0.0001,0.002481542100667688,0.025806872870245884,0.0033,0.0258
199.9283,9.7715,190.1568,50.8506,49.1494,4.638,4.897,0.9218,0.9471,367.3509,120.4336,148.3718,636.1564,0.0013,0.0,0.0,0.0,-0.0014,0.9815,0.9891,0.0033,0.0082,0.3016,0.3016,9.36,9.36,0.0008,0.0068,0.0043,0.0015,0.0027,0.1178,0.1178,2.9928,2.9928,0.0011,0.0002,0.0061,0.0021,0.0014,0.0002,0.0005,0.0024,0.03316059308573474,0.002,0.0332
199.6613,9.4864,190.1748,50.179,49.821,4.566,4.823,0.9287,0.9467,353.2773,118.6045,148.87,620.7518,0.0008,-0.0002,0.0,-0.0001,-0.0007,0.980497012430995,0.9908,0.0031,0.0191,0.2468,0.2468,6.9,6.9,0.001,0.005,0.0048,0.0012,0.0064,0.0993,0.0993,1.9675,1.9675,0.001,0.0003,0.0039,0.0017,0.0019,0.0003390075587865293,0.0004,0.0026,0.0104,0.0043,0.0104
199.0087,10.1999,188.8088,50.8422,49.1578,4.628,4.874,0.9224,0.9495,363.1964,111.2136,150.7373,625.1473,0.0018,-0.0001,0.0,-0.0002,-0.0018,0.9784162669725098,0.9908,0.0028,0.0208,0.4146,0.4146,8.06,8.06,0.0005,0.0039,0.0039,0.0017,0.0068,0.1646,0.1646,2.0054,2.0054,0.0008,0.0002,0.0038,0.0015,0.0014,0.0004545193618012361,0.0005,0.0025,0.020693242845003984,0.0033,0.0207
200.5263,10.4038,190.1225,50.1936,49.8064,4.575,4.84,0.9378,0.9452,348.0564,111.4773,149.0127,608.5464,0.0003,0.0001,0.0001,0.0001,-0.0003,0.9759311253940985,0.9908,0.0037,0.026,0.4061,0.4061,5.87,5.87,0.0116,0.0031,0.0047,0.001,0.0086,0.1636,0.1636,1.7614,1.7614,0.0006,0.0037,0.0044,0.0011,0.0014,0.0007142853194133376,0.0003,0.0026,0.025550824760183763,0.0042,0.0256
199.2749,9.8454,189.4295,50.404496042723565,49.59615028477856,4.657,4.896,0.9242,0.951,360.9609,112.2345,148.12,621.3155,0.0003,0.0,0.0,0.0001,-0.0003,0.9759216941691133,0.9906,0.0029,0.0054,0.3104751566395172,0.30978056817321,6.65,6.65,0.0064,0.0068,0.0042,0.0012,0.0018,0.12959246514342768,0.1296261892903695,2.4025,2.4025,0.0011,0.002,0.0029,0.0021,0.0015,0.0008743777553702646,0.0005,0.0026,0.013698577396653415,0.0038,0.013686514633446112
202.4017,10.012,192.3897,50.2081,49.7919,4.59,4.83,0.9314,0.9503,352.8018,120.2018,147.6018,620.6055,0.0015,0.0001,0.0,0.0001,-0.0015,0.9778,0.9915993627678708,0.0037,0.0213,0.3562,0.3562,8.07,8.07,0.0066,0.0029,0.0045,0.0008662616301605115,0.0073,0.1556,0.1556,2.1462,2.1462,0.0011,0.0019,0.0042,0.0012,0.0015,0.0003,0.00024206244478218588,0.0024576150449697187,0.022327604361273998,0.0024,0.0223
198.7602,10.4883,188.2719,50.5239,49.4761,4.6,4.871,0.9346,0.9443,350.5909,113.1473,146.9036,610.6418,-0.0022,-0.0002,0.0,-0.0002,0.0022,0.9770044626867616,0.9914452230008398,0.0046,0.0086,0.3938,0.3938,3.11,3.11,0.0009,0.0058,0.0058,0.00106747136493986,0.0029,0.1582,0.1582,0.8368,0.8368,0.0012,0.0003,0.004,0.002,0.002,0.0007765692621884575,0.00031871209295515146,0.0021,0.021922494583558327,0.0037,0.0219
199.8722,8.974,190.8981,50.3159,49.6841,4.623,4.842,0.9342,0.9547,353.2718,114.1164,144.0655,611.4536,-0.0004,0.0,0.0,0.0,0.0,0.9807177398056515,0.9917,0.0056,0.0143,0.214,0.214,11.08,11.08,0.0009,0.0028,0.0059,0.0004,0.0049,0.0908,0.0908,3.0919,3.0919,0.001,0.0003,0.005352739045401806,0.0009,0.0019,0.0006610520158054291,0.0001,0.0026,0.007256287130925437,0.0029,0.0072
198.5381,9.859,188.6791,50.465,49.535,4.645,4.915,0.9202,0.945,363.0018,121.4118,152.9882,637.4018,-0.0018,0.0002,0.0,0.0001,0.0018,0.9808181087482098,0.9916,0.0042,0.0173,0.3306,0.3306,10.46,10.46,0.0024,0.0081,0.0039,0.0005,0.0058,0.1355,0.1355,2.7133,2.7133,0.0009,0.0007,0.008,0.0026,0.0015,0.0005365450403672584,0.0002,0.0026,0.0282,0.0034,0.0282
197.2462,9.9551,187.2912,50.1756,49.8244,4.530643779995655,4.782535020273759,0.920202820867317,0.9473,361.1555,113.3927,150.48,625.0282,0.0,0.0,0.0,0.0,0.0001,0.9836,0.9895,0.002,0.0135,0.3349,0.3349,7.76,7.76,0.0015,0.0038,0.0045,0.0013,0.0045,0.1284,0.1284,2.4513,2.4513,0.0013,0.0006,0.0057,0.0013,0.0016,0.0005,0.0005,0.0025,0.0236,0.0043,0.0236
195.0624,9.4436,185.6188,50.0774,49.9226,4.67,4.931,0.9217,0.9471,370.8382,128.7464,136.86273070017168,636.4473,0.0004,0.0003,0.0,4.5605603304780057e-05,-0.0004,0.9804102551654889,0.9914,0.0039,0.0167,0.3098,0.3098,4.79,4.79,0.0014,0.0042,0.0044,0.0007,0.0057,0.1199,0.1199,1.6315,1.6315,0.0008,0.0004,0.0039,0.0012,0.0013,0.000323276890650205,0.0002,0.0026,0.0256,0.0034,0.0256
202.9727,9.941,193.0317,50.3878,49.6122,4.551,4.78,0.9326,0.952,351.7982,95.94812193084876,154.5673,602.3136,-0.0018,0.0,0.0002,0.0001,0.0018,0.9750307745835947,0.9908,0.0046,0.028,0.2794,0.2794,9.17,9.17,0.0014,0.0041,0.0042,0.0008,0.0089,0.1147,0.1147,2.5497,2.5497,0.001,0.0004,0.005,0.0012,0.0016,0.0006063508855031607,0.0002,0.0026,0.0077906308924693204,0.0034,0.0077
198.4925,9.6217,188.8708,50.3833,49.6168,4.634,4.86,0.9284,0.9535,357.6927,112.1473,145.56,615.4,0.0016,-0.0001,0.0,-0.0002,-0.0016,0.9788,0.9911,0.0035,0.0109,0.2068,0.2068,4.9,4.9,0.0021,0.008,0.0066,0.0006,0.0037,0.0787,0.0787,1.8329,1.8329,0.0008,0.0006,0.0029,0.0026,0.0022,0.001,0.0002,0.0025,0.027449748347435993,0.0032,0.0275
197.5102,10.5155,186.9947,50.465,49.535,4.594,4.848,0.9353,0.9476,347.98,108.4727,147.0373,603.49,0.0004598741365210296,-0.0001,-0.0001,0.0,-0.00052814456970951,0.9785773067678715,0.9904703933273495,0.0063,0.0095,0.3306,0.3306,3.32,3.32,0.0009,0.0071,0.0038,0.0010252539197706844,0.0033,0.1355,0.1355,0.999,0.999,0.0011,0.0003,0.0049,0.0025,0.0013,0.0009499476782855415,0.00029992433016896814,0.0026,0.014480642782986108,0.0027,0.0145
196.504,9.8386,186.6655,50.4691,49.5309,4.538,4.772,0.9306,0.9508,350.4364,121.7573,147.3009,619.4945,0.002,0.0,0.0001,0.0,-0.002,0.9827,0.99,0.002,0.0153,0.4526,0.4526,12.55,12.55,0.0022,0.0022,0.0044,0.0006,0.0048,0.1836,0.1836,3.383,3.383,0.0013,0.0006,0.0034,0.0009,0.0014,0.0007,0.0002,0.0024759157447479417,0.0141,0.0028,0.0141
198.2298,9.2595,188.9703,50.9333,49.0667,4.602,4.817,0.9337,0.9553,351.5464,126.1345,149.7245,627.4054,0.0024,0.0,0.0001,0.0,-0.0024,0.9829,0.9892,0.0071,0.0113,0.3852,0.3852,16.33,16.32999994380214,0.0006,0.0061,0.0039,0.0012,0.0039,0.1473,0.1473,1.825874228657346,1.8258741169617787,0.001,0.0002,0.0033,0.002,0.0012,0.0009,0.0003,0.0024,0.0063,0.0051,0.0063
195.4948,9.4434,186.0514,50.4944,49.5056,4.596,4.835,0.9366,0.9506,350.4109,114.1927,148.7855,613.3891,0.001,0.0,0.0,0.0001,-0.001,0.9769,0.9905,0.0049,0.0101,0.3427,0.3428,4.39,4.39,0.0019,0.0052,0.0074,0.0011,0.0037,0.1313,0.1314,1.3421,1.3421,0.0008,0.0006,0.0052,0.0016,0.0023,0.0009,0.0004,0.0023150380405251095,0.009578003102558172,0.0038,0.0096
202.5742,9.902,192.6721,50.249,49.7511,4.527,4.728945789802647,0.933,0.957,354.2027,107.31,149.7364,611.2491,0.0021,0.0,0.0,0.0001,-0.0022,0.9777569173630397,0.9909,0.0043,0.0222,0.4024,0.4025,5.61,5.61,0.0023,0.0042,0.0024,0.0008,0.0072,0.1638,0.1638,1.9468,1.9468,0.001,0.0007,0.0079,0.0014,0.0008,0.0010757955704183524,0.0003,0.0026,0.026627555707522788,0.0039,0.0266
201.5211,9.4479,192.0732,50.344,49.656,4.563,4.79,0.9336,0.9527,358.0218,127.6309,142.2836,627.9364,0.0003,0.0,0.0,0.0,0.0,0.9787251431030809,0.991,0.004894828626017241,0.019,0.264,0.264,1.7055006110936605e-08,0.0,0.0019,0.0034,0.0056,0.0009,0.0062,0.1148,0.1148,3.7588795308556716e-08,0.0,0.001,0.0005,0.0033,0.0011,0.0018,0.0007,0.0003,0.0023,0.019276544993423808,0.0052,0.0195
199.6143,9.4325,190.1818,50.142,49.858,4.568,4.828,0.9197,0.9461,364.5345,114.5727,145.6036,624.7109,-0.004,-0.0001,0.0,0.0,0.004,0.9811,0.9899,0.0035,0.0079,0.328,0.328,10.11,10.11,0.0033,0.0034,0.0027,0.0008,0.0026,0.1295,0.1295,2.7777,2.7777,0.001,0.0008,0.004789679790162555,0.0012,0.0011,0.0003,0.0003,0.0025,0.022249668833635092,0.0029,0.0223
197.3481,10.1964,187.1517,50.36,49.64,4.609,4.894,0.9332,0.9417,350.5927,116.3545,148.54,615.4873,0.0016,0.0,0.0001,0.0002,-0.0016,0.9801484213626896,0.9905,0.0048,0.0235,0.3169,0.3169,5.51,5.51,0.0027008704802198727,0.0047,0.005,0.0007,0.0076,0.1309,0.1309,1.4943,1.4943,0.0008,0.0009724308729493298,0.0059,0.0015,0.002,0.0007515845272593634,0.0002,0.0026,0.01815183576887934,0.0028,0.0182
197.7977,9.7739,188.0239,50.6581,49.3419,4.578,4.829,0.9325,0.9481,351.5055,114.1455,152.2373,617.8882,0.005,-0.0001,0.0,0.0,-0.0049,0.977711680472152,0.9907,0.0027,0.0129,0.3179,0.3179,7.59,7.59,0.002,0.004,0.0068,0.0014,0.0042,0.1548,0.1548,2.2993,2.2993,0.0008,0.0006,0.006,0.0013,0.0022890773008162283,0.0004992753694347532,0.0004,0.0024418725914307493,0.016740616790798635,0.0028,0.0167
197.1793,10.1924,186.9869,50.51,49.49,4.485368494431524,4.748,0.9237061792066457,0.9447,361.6618,116.0718,147.6491,625.3827,0.0043,-0.0001,0.0,-0.0003,-0.0043,0.9793333341980999,0.9904,0.004,0.0221,0.2618,0.2618,6.25,6.25,0.0009,0.0055,0.0042,0.0015,0.0074,0.1004,0.1004,1.7887,1.7887,0.0014,0.0003,0.0045,0.002,0.0015,0.0004874916732472332,0.0005,0.0026,0.0229,0.0039,0.0229
198.8918,9.8658,189.026,50.8422,49.1578,4.61,4.837,0.9284,0.9529,354.2564,119.2427,152.3845,625.8836,-0.0037,0.0,0.0,0.0,0.0036,0.9810411761148228,0.9907,0.0057,0.0125,0.4146,0.4146,11.42,11.42,0.0068,0.0051,0.0038,0.0009,0.004,0.1646,0.1646,3.4779,3.4779,0.0011,0.0021,0.0082,0.0016,0.0011,0.0007909727286873288,0.0003,0.0026,0.02283714079470915,0.0052,0.0229
198.9241,9.8346,189.0895,50.3196,49.6804,4.586,4.844,0.9267,0.9467,355.4082,120.45,150.1891,626.0473,-0.0027,0.0,0.0,0.0001,0.0026,0.978732950411569,0.9914,0.0041,0.0103,0.3051,0.3051,5.99,5.99,0.0022,0.0077,0.005,0.0009092254030819832,0.0034,0.1178,0.1178,1.6609,1.6609,0.0011,0.0007,0.0041,0.0024,0.0017,0.0006474271207876758,0.0007,0.0027,0.03729735265004665,0.0038,0.0373
204.2045,10.5389,193.6656,50.3716,49.6284,4.576,4.819,0.9327,0.9495,348.7509,114.2245,149.7418,612.7173,0.0033,-0.0001,-0.0001,-0.0001,-0.0033,0.9788568267990875,0.9912566331703987,0.0039,0.0209,0.3412,0.3412,4.43,4.43,0.0025,0.005,0.0046,0.0008457255317533966,0.0071,0.1417,0.1417,1.6102,1.6102,0.0008,0.0007,0.0028,0.0014,0.0016,0.0008984752352085247,0.00031501150370962937,0.0026,0.004874694055070981,0.003,0.0048
203.8155,9.9782,193.8372,50.3343,49.6657,4.606,4.878,0.9322,0.9441,352.3454,115.5791,149.11,617.0345,0.0026,0.0,0.0001,0.0,-0.0025,0.9741,0.9896,0.0051,0.0218,0.347,0.347,7.93,7.93,0.003927742449343724,0.0024,0.0055,0.0007,0.0073,0.1508,0.1508,2.4524,2.4524,0.0006,0.001299824837755704,0.0056,0.0008,0.0018,0.0013,0.0003,0.0023,0.02740103658018188,0.0039,0.0275
198.2658,9.8012,188.4647,50.1652,49.8348,4.586,4.82,0.925,0.9515,354.6009,124.1582,148.6073,627.3664,0.0064,0.0001,0.0,0.0,-0.0064,0.9783655431031709,0.9916,0.004,0.018,0.3297,0.3297,4.26,4.26,0.0004,0.004,0.0051,0.0006,0.0061,0.124,0.124,1.2754,1.2754,0.0006,0.0001,0.0046,0.0011,0.0017,0.0006349794437993939,0.0002,0.0026,0.000608487798707813,0.0031,0.0005
201.4521,9.407,192.0452,50.403913121873266,49.596115533042806,4.63,4.869,0.9191,0.9508,362.8509,115.0364,141.0982,618.9855,0.0015,-0.0003,0.0001,-0.0001,-0.0015,0.984,0.9892,0.004,0.0241,0.2893,0.2893,13.23,13.23,0.0016,0.004376029771696009,0.0026397189724324255,0.0009,0.0083,0.1203,0.1203,3.8422,3.8422,0.0009,0.0004,0.0062,0.0015095869517492005,0.000914047053389239,0.0004,0.0003,0.002416925882448414,0.0274,0.0031,0.0274
198.5268,9.852,188.6747,50.3808,49.6192,4.604,4.851,0.921,0.9489,365.3818,108.6609,145.0564,619.0991,-0.0051,-0.0002,-0.0001,-0.0001,0.0051,0.9787383862089247,0.991,0.0046,0.0201,0.279,0.279,5.81,5.81,0.0019,0.0029,0.0032,0.0008,0.0065,0.119,0.119,1.6635,1.6635,0.0009,0.0005,0.0062,0.0011,0.001,0.0008155676619377244,0.0003,0.0026,0.019296339303403486,0.0043,0.0193
198.3858,9.5153,188.8705,50.2512,49.7488,4.632,4.891,0.9329,0.9472,354.3164,106.5564,146.0373,606.91,0.0015,0.0,0.0002,0.0,-0.0015,0.9806771842748361,0.9902,0.0036,0.0083,0.3313,0.3314,4.6,4.6,0.0033680804075906677,0.0036,0.0037,0.0006,0.0028,0.1295,0.1295,1.7175,1.7175,0.0004,0.0011229189968300825,0.0049,0.0013,0.0012,0.0011862113153472418,0.0002,0.0026,-0.001020843892117096,0.0031,-0.0012
203.0762,9.4275,193.6488,50.3635,49.6365,4.547,4.826,0.9339,0.9422,349.1973,112.8527,150.1118,612.1618,-0.001,0.0,0.0,0.0,0.001,0.9786,0.9913,0.0046,0.0169,0.4315,0.4315,4.97,4.97,0.0016,0.0043,0.0041,0.0006,0.0054,0.1865,0.1865,1.4923,1.4923,0.0007,0.0006,0.0036,0.0014,0.0014,0.0006844715780214964,0.0002,0.0027,0.025338115811049,0.0029,0.0253
202.7108,9.6638,193.047,50.2775,49.7225,4.64,4.87,0.9307,0.9526,356.8355,108.0127,144.7482,609.5964,0.0038,-0.0002,0.0002,-0.0002,-0.0038,0.9767945046889199,0.9915,0.0043,0.0219,0.3767,0.3767,2.16,2.16,0.0058,0.0058,0.0053,0.0009,0.0073,0.147,0.147,0.698,0.698,0.0006,0.0021,0.0042,0.0019,0.0017,0.0010304140525261274,0.0003,0.0026,0.02112651529573506,0.0035,0.0212
197.8371,9.9707,187.8664,50.366,49.634,4.623,4.899,0.9251,0.9436,355.7764,118.8309,148.5155,623.1227,0.0004,0.0001,0.0001,0.0,-0.0004,0.9787730014589073,0.9908,0.0039,0.0137,0.3178,0.3178,3.2,3.2,0.0031,0.0025,0.0063,0.0015,0.0048,0.1231,0.1231,0.9388,0.9388,0.001,0.0008,0.0063,0.0009,0.0021,0.0006538872277776354,0.0004,0.0026,0.027287341209734,0.0043,0.0274
199.6076,10.215,189.3926,50.5527,49.4474,4.585,4.832,0.933,0.9488,359.7527,128.1745,143.3318,631.2591,0.0022,-0.0002,0.0,-0.0001,-0.0021,0.981535829910507,0.9906,0.0031,0.0194,0.3702,0.3702,6.52,6.52,0.002,0.0054,0.0034,0.0013,0.0063,0.1592,0.1592,2.0018,2.0018,0.0010536630101301249,0.0006,0.0078,0.0019,0.0011,0.00040223478801842873,0.0004,0.0026,0.0183,0.004,0.0183
198.9344,9.6936,189.2407,50.3999,49.6001,4.594,4.85,0.9359,0.9473,349.0373,112.9045,145.5055,607.4473,0.0013,0.0001,-0.0001,-0.0001,-0.0012,0.9770213614880686,0.9909,0.0062,0.0212,0.3812,0.3812,4.85,4.85,0.0068,0.0031,0.0036,0.0005,0.0071,0.1579,0.1579,1.3225,1.3225,0.0008,0.003,0.0055,0.0014,0.0011,0.0006595917454981118,0.0002,0.0026,0.02737560342249895,0.0042,0.0274
199.7862,10.5044,189.2818,50.2716,49.7284,4.587,4.831,0.927,0.9495,352.99,116.2527,149.0718,618.3145,-0.0008,0.0003,0.0001,7.737489818854883e-05,0.0008,0.9784957635206536,0.9908,0.0027,0.0193,0.3105,0.3105,3.75,3.75,0.0083,0.0042,0.0066,0.0011,0.0064,0.122,0.122,1.1525,1.1525,0.0009,0.0028,0.006,0.0013,0.0023,0.0005282482009882944,0.0003,0.0026,-0.0012,0.0037,-0.0012
198.1072,10.5964,187.5109,50.5239,49.4761,4.597,4.855,0.9261,0.9467,361.5591,116.6127,143.9582,622.13,0.0008,0.0001,0.0001,0.0001,-0.0008,0.979466603433749,0.9908,0.0049,0.0202,0.3938,0.3938,9.49,9.49,0.0009,0.0055,0.0026,0.0005,0.0067,0.1582,0.1582,3.0124,3.0124,0.0011,0.0004,0.0031,0.0016,0.0009,-3.812723821088439e-05,0.0002,0.0026,0.0211,0.0037,0.0211
196.609,9.8039,186.8051,50.144,49.8561,4.595,4.864,0.9266,0.9447,352.5255,128.9545,146.7164,628.1964,0.0026,0.0002,0.0002,0.0001,-0.0026,0.9826,0.9887370718932069,0.0015,0.0164,0.4344,0.4344,6.55,6.55,0.0014,0.0058,0.0038,0.0010671675618752798,0.0054,0.1737,0.1737,2.2685,2.2685,0.001,0.0005,0.0066,0.0018,0.0011,0.0005,0.0003930248429243738,0.0022,0.0104,0.0041,0.0104
198.1369,9.9969,188.1401,50.1431,49.8569,4.581,4.808,0.9367,0.9528,350.5964,112.4473,146.27,609.3136,0.0024,0.0003,0.0,0.0004,-0.0024,0.9777803419168355,0.9909,0.0041,0.0279,0.4191,0.4191,5.92,5.92,0.0014,0.0037,0.0068,0.0012,0.0091,0.1507,0.1507,1.7305,1.7305,0.0007,0.0005,0.004667986115781102,0.0012,0.0025,0.0013921325560667238,0.0004,0.0026,0.044,0.0035,0.044
204.03,10.6914,193.3385,50.3964,49.6036,4.605,4.869,0.9332,0.9457,351.1773,135.1882261721355,145.0527,631.4182,-0.0006,-0.0001,0.0,0.0,0.0006,0.9814277941131082,0.9907386645706069,0.0029,0.0222,0.3421,0.3421,5.66,5.66,0.0011,0.0044,0.0038,0.0009373034494747362,0.0076,0.1415,0.1415,1.7594,1.7594,0.001,0.0004,0.0049,0.0015,0.0015,0.00026183565026602395,0.00034996809707904937,0.0026,0.03320135263145933,0.0044,0.0332
196.9962,9.7263,187.2699,50.5119,49.4881,4.542,4.798,0.9303,0.9465,353.6236,118.7264,152.6755,625.0255,0.0012,0.0,0.0,0.0,-0.0013,0.9828,0.9898,0.0037,0.0198,0.3889,0.3889,7.66,7.66,0.0116,0.0046,0.0057,0.0007,0.0064,0.1651,0.1651,2.4318,2.4318,0.0008,0.0039,0.0049,0.0018,0.0017,0.0005,0.0002,0.0024584231929996093,0.0122,0.0045,0.0122
203.8928,10.1975,193.6953,50.3716,49.6284,4.613,4.83,0.9361,0.955,347.9455,107.46,149.0964,604.5018,0.0007,0.0001,0.0001,0.0001,-0.0007,0.9766394448490526,0.991,0.0046,0.0091,0.3412,0.3412,4.29,4.29,0.0025,0.004,0.0044,0.0008,0.0032,0.1417,0.1417,1.3393,1.3393,0.0006,0.0007,0.0037,0.0012,0.0016,0.0012473485380896905,0.0003,0.0026,0.026817604937632702,0.0032,0.026828659198536303
197.9173,9.6349,188.2824,50.2095,49.7905,4.588,4.841,0.9314,0.9477,352.6627,118.9164,149.6327,621.2118,-0.0043,-0.0002,0.0,-0.0002,0.0043,0.9814593892412178,0.9911,0.0051,0.0152,0.3441,0.3441,4.06,4.06,0.0009,0.0038,0.0045,0.001,0.005,0.1604,0.1604,1.2607,1.2607,0.0011,0.0003,0.0041,0.0011,0.0013,0.0005223459024810864,0.0003,0.0024,0.025694320104741347,0.0038,0.0258
