feature093,feature095,feature096,feature101,feature102,feature104,feature105,feature106,feature110,feature113,feature117,feature120,feature132,feature144,feature148,feature154,feature173,feature175,feature220,feature223,feature228,feature240,feature245,feature248,feature255,feature283,feature289,feature308,feature310,feature358,feature361,feature366,feature367,feature368,feature369,feature377,feature378,feature383,feature386,feature390,feature543,feature545,feature581,feature583,feature585,feature589
0.001,-0.0001,0.0,0.0001,-0.0002,-0.0091,0.001,-0.001,0.97962,0.4632,0.9909,0.9624,0.9989,0.0059,0.0063,0.0073,0.3488,0.3488,0.004,0.0016,0.0119,0.0043,0.0012200000000000002,0.0219,0.0316,0.002,0.0025,0.1524,0.1524,0.0011,0.0006,0.0032,0.0043,0.0031,0.0028,0.0012,0.0016,0.00041999999999999996,0.0061,0.0002,0.1096,0.0026,0.00296,0.5022,0.0049,0.0046
0.0008,4e-05,0.0001,-0.0005,-0.0004,-0.0122,0.0005,-0.0008,0.9826,0.46382,0.9899,0.9813,0.998,0.0049,0.0283,0.0185,0.2052,0.2052,0.0034,0.0007,0.0209,0.0067,0.0015,0.02918,0.0021,0.0088,0.0059,0.0799,0.0799,0.001,0.0003,0.0055,0.0064,0.0032600000000000003,0.0037,0.0015,0.0021,0.0004,0.009760000000000001,0.0002,0.1136,0.0023,0.0057,0.4965,0.004,0.0057
0.0009,-0.0001,0.0001,0.0003,-0.0001,-0.0095,-0.0003,-0.0009,0.981,0.46577999999999997,0.9901,0.9786,0.9956,0.0038,0.0097,0.0076,0.2796,0.2797,0.003,0.0058,0.0183,0.0029,0.0013,0.028820000000000002,0.0063,0.0031,0.0024,0.1187,0.1187,0.0009,0.0016,0.0048,0.0047,0.0032,0.0038,0.0012,0.0012,0.0005,0.00938,0.0004,0.1153,0.0029,0.0045,0.4989,0.0033,0.0032
0.00202,-0.0002,0.0001,0.0,-0.0001,-0.005,0.0,-0.00206,0.9812200000000001,0.46304,0.9905,0.9625,0.9992,0.0044,0.0266,0.0165,0.2119,0.2119,0.0053,0.0079,0.0325,0.0052,0.0014,0.05073999999999999,0.0285,0.0091,0.0055,0.0936,0.0936,0.0015,0.0023,0.0079,0.00368,0.0048,0.00286,0.0011,0.0018,0.00046,0.01084,0.00034,0.1096,0.0026,0.0058200000000000005,0.5013,0.0043,0.0105
-0.0036,0.0,0.0,-0.0002,0.0001,-0.0129,0.0004,0.0037,0.9781000000000001,0.4606,0.9908,0.976,0.9945,0.0032,0.0223,0.0128,0.3331,0.3331,0.0007,0.0022,0.0277,0.0055,0.0021000000000000003,0.025,0.0058,0.0074,0.0043,0.1446,0.1446,0.0003,0.0007,0.0083,0.006,0.003,0.0022,0.0017,0.0016,0.0007000000000000001,0.0071,0.0004,0.1096,0.0026,0.005220000000000001,0.4994,0.0029,0.006
0.0024,0.0004,0.0,0.0003,0.0004,-0.0099,-0.0012,-0.0024,0.9792799999999999,0.4608,0.9908,0.9739,0.9973,0.0032,0.0232,0.0134,0.3297,0.3297,0.0026,0.0021,0.0156,0.007,0.00252,0.0177,0.0104,0.0077,0.0043,0.124,0.124,0.0008,0.0008,0.0043,0.00518,0.003,0.00332,0.0023,0.0023,0.0008,0.0055,0.0003,0.1096,0.0026,0.00354,0.4975,0.0036,0.0044
0.0,0.0,0.0002,-0.0003,0.0002,-0.0103,0.0005,0.0,0.9798,0.46364,0.9911,0.9777,0.99846,0.0035,0.0086,0.0068,0.3811,0.3812,0.0035,0.0026,0.0137,0.0028,0.0023400000000000005,0.017120000000000003,0.0048,0.0031,0.0023,0.1444,0.1445,0.0013,0.0009,0.0046,0.0036,0.0024,0.0038,0.0023,0.0011,0.00054,0.00494,0.0003,0.1096,0.0026,0.00378,0.5012,0.0039,0.00504
-0.0002,0.0001,0.0,0.0001,0.0001,-0.0135,-0.0001,0.0002,0.9763,0.4624,0.99092,0.9592,1.001,0.0031,0.0054,0.0045,0.3866,0.3867,0.0041,0.0021,0.0141,0.0053,0.0016,0.019,0.023,0.0017,0.0015,0.1568,0.1568,0.0012,0.0007,0.0033,0.0038,0.0024,0.0022,0.0015,0.0018,0.0005,0.0055,0.00030000000000000003,0.1139,0.0022,0.0027,0.502,0.0032,0.0027
-0.0027,0.0,0.0001,-0.0003,0.0001,-0.0141,0.0005,0.0027,0.9803,0.4653,0.9889,0.9705,0.9997,0.0034,0.0124,0.0111,0.1827,0.1827,0.0019,0.00146,0.0204,0.0048,0.0028,0.0186,0.0174,0.004,0.0036,0.0883,0.0883,0.0006,0.00048000000000000007,0.0057,0.0048,0.0017,0.0026,0.0016,0.0014,0.001,0.0054,0.0006,0.1131,0.0026,0.0064,0.5033,0.004,0.0064
0.001,-0.0001,0.0001,0.0,-0.0001,-0.0066,0.0006,-0.001,0.9803599999999999,0.4625,0.9904,0.9775,0.9995,0.0027,0.0266,0.0228,0.3533,0.3533,0.0025,0.0065,0.0243,0.0038,0.00176,0.0776,0.0033,0.0089,0.0078,0.1313,0.1313,0.0008,0.0022,0.0073,0.0051,0.0043,0.003,0.0011,0.0014,0.00056,0.0176,0.0003,0.1096,0.0026,0.00392,0.4958,0.0029,0.0104
-0.0025,-0.0001,0.0,-0.0001,0.0,-0.0093,0.0008,0.0025,0.97902,0.4687,0.9909,0.9629,0.9962,0.0062,0.0294,0.018,0.3108,0.3108,0.0039,0.0011,0.0112,0.0036,0.00246,0.0743,0.0299,0.0097,0.0059,0.1193,0.1193,0.0012,0.00036,0.0029,0.0056,0.0025,0.0021,0.0017,0.0014,0.0007599999999999999,0.0134,0.0002,0.1096,0.0026,0.0071,0.5033,0.0051,0.0071
-0.0013,-0.0002,0.0,-0.0001,-0.0002,-0.0109,-0.0008,0.0012,0.9835,0.46676,0.9893,0.9654,0.9976,0.0067,0.0083,0.0057,0.3306,0.3306,0.0028,0.0011,0.0279,0.0061,0.0023,0.02732,0.0203,0.0028,0.002,0.1306,0.1306,0.0008,0.0003,0.0078,0.0052,0.0036,0.0027,0.0018,0.002,0.0008,0.00564,0.0004,0.1134,0.0024,0.0050799999999999994,0.5045,0.0048,0.0037
0.0002,-0.0003,0.0,-0.0003,-0.0002,-0.013,0.0002,-0.0002,0.9831,0.46394,0.9899,0.9787,1.0,0.0035,0.0169,0.0134,0.3364,0.3363,0.0027600000000000003,0.0024,0.0173,0.00484,0.002,0.026600000000000002,0.0038,0.0056,0.0044,0.1407,0.1407,0.0008400000000000001,0.0008,0.0042,0.0046,0.0051,0.0033,0.0011,0.0017000000000000001,0.0008,0.0082,0.0002,0.1158,0.00256,0.0033799999999999998,0.4968,0.0044,0.0062
-0.0014,-0.0001,0.0,0.0,-0.0001,-0.0091,-0.0011,0.0014,0.9813,0.4625,0.9898,0.979,0.9966,0.0042,0.0112,0.0082,0.3698,0.3698,0.0026,0.0026,0.0146,0.0025,0.0011,0.037739999999999996,0.0034,0.0036,0.0026,0.1645,0.1645,0.0008,0.0008,0.0045,0.0051,0.003,0.0029,0.0018,0.001,0.0004,0.0089,0.0004,0.1111,0.00252,0.0039,0.4998,0.0038,0.0053
0.0058,0.0002,0.0001,0.0003,0.0002,-0.0077,-0.0013,-0.0058,0.98018,0.4594,0.9908,0.9763,1.001,0.004,0.0152,0.0088,0.3297,0.3297,0.0022,0.0036,0.0276,0.0037,0.0014000000000000002,0.033,0.0036,0.005,0.003,0.124,0.124,0.0007,0.0011,0.0065,0.0062,0.0048,0.0028,0.0016,0.0012,0.00046,0.0091,0.0003,0.1096,0.0026,0.0058200000000000005,0.4981,0.003,0.0037
-0.001,-0.0001,0.0,-0.0001,-0.0002,-0.0095,0.0,0.001,0.9802,0.4607,0.991,0.9768,0.9972,0.0032,0.0088,0.0052,0.3488,0.3488,0.0017,0.0048,0.0198,0.0053,0.0016,0.0227,0.0048,0.003,0.0017,0.1524,0.1524,0.0007,0.0018,0.0054,0.0071,0.0041,0.0052,0.0025,0.002,0.00052,0.0048,0.0002,0.1096,0.0026,0.0038,0.4995,0.00344,0.0023
0.0008,-0.0001,0.0,-0.0001,-0.0001,-0.0083,0.0002,-0.0008,0.9778399999999999,0.4709,0.99074,0.9689,0.9947,0.0043,0.0082,0.0244,0.3907,0.3907,0.0033,0.0015,0.0121,0.0059,0.00234,0.0519,0.0162,0.0028,0.0081,0.1638,0.1638,0.001,0.0005,0.0035,0.0041,0.0027,0.0025,0.001,0.0018,0.0007199999999999999,0.0101,0.00026,0.1096,0.0026,0.0027,0.4988,0.004,0.0027
0.0015,0.0,0.0,0.0,0.0,-0.0098,0.0005,-0.0016,0.98064,0.4614,0.9909,0.9764,0.9992,0.0053,0.0246,0.019,0.2099,0.2099,0.0027,0.0009,0.0237,0.0029,0.0014999999999999998,0.0292,0.0069,0.0084,0.0063,0.0758,0.0758,0.001,0.0003,0.0068,0.0037,0.0021,0.0021,0.0016,0.0011,0.0005,0.0058,0.0003,0.1096,0.0026,0.0063,0.4981,0.0038,0.0063
0.0003,-0.0001,0.0002,0.0,0.0,-0.0048,-0.0003,-0.0004,0.9814,0.4689,0.9905,0.9678,0.998,0.0028,0.0223,0.0198,0.3729,0.3729,0.0023,0.0042,0.0103,0.0044,0.0016799999999999999,0.0769,0.0195,0.0072,0.0065,0.1556,0.1556,0.0007,0.0013,0.0037,0.0033,0.002,0.0029,0.0015,0.0016,0.00048000000000000007,0.0112,0.0002,0.1096,0.0026,0.00498,0.4995,0.0052,0.0048
-0.0019,-0.0002,0.0002,-0.0002,-0.0001,-0.0126,0.0006,0.002,0.9811,0.46276,0.989,0.978,0.9951,0.0046,0.0142,0.0109,0.3265,0.3265,0.0018,0.0014,0.0193,0.0042,0.0014,0.028560000000000002,0.0041,0.0049,0.0038,0.1298,0.1298,0.0006,0.0004,0.0052,0.0036,0.0043,0.0036,0.0009,0.0014,0.0005,0.00702,0.0003,0.1173,0.0021,0.0051400000000000005,0.4998,0.0038,0.0046
0.0042,0.0,0.0,0.0,0.0,-0.0096,-0.0008,0.0,0.9786400000000001,0.4541,0.9905,0.9684,0.9962,0.0047,0.0138,0.0154,0.3029,0.3028,0.0024,0.0095,0.0114,0.0048,0.00126,0.01974,0.0208,0.0045,0.0051,0.1279,0.1279,0.0008,0.0033,0.0037,0.0048,0.0032,0.00246,0.0011,0.0018,0.00035999999999999997,0.00802,0.0005,0.1096,0.0026,0.004399999999999999,0.4929,0.0038,0.003
0.0053,-0.0002,0.0,0.0,-0.0002,-0.0039,-0.0002,-0.0053,0.9804999999999999,0.4656,0.9907,0.9778,0.9982,0.0042,0.0238,0.0232,0.3729,0.3729,0.0018,0.0013,0.0191,0.0052,0.0018000000000000002,0.0333,0.0028,0.0078,0.0076,0.1556,0.1556,0.0005,0.0004,0.0063,0.0042,0.0048,0.0030200000000000005,0.0017,0.0018,0.0006000000000000001,0.0066,0.0004,0.1096,0.0026,0.00388,0.5,0.0043,0.0039
-0.001,-0.0002,0.0001,0.0002,-0.0002,-0.0086,-0.0004,0.001,0.9792799999999999,0.46142000000000005,0.9906,0.9623,0.9985,0.0031,0.0157,0.0123,0.206,0.206,0.0036,0.0011,0.0189,0.0025,0.00156,0.03304,0.0178,0.0052,0.0042,0.0827,0.0827,0.0011,0.0004,0.0058,0.0069,0.0042,0.0024,0.0012,0.0008,0.0005,0.01,0.0004,0.111,0.0027,0.004679999999999999,0.50156,0.0031,0.0074
-0.0008,-0.0002,0.0001,0.0001,-0.0002,-0.008,0.0004,0.0009,0.9804600000000001,0.4628,0.9907,0.965,0.9958,0.0042,0.0204,0.0146,0.383,0.383,0.0034,0.0019,0.0164,0.0072,0.0016399999999999997,0.0337,0.0271,0.0069,0.0049,0.1532,0.1532,0.0013,0.0005,0.0041,0.0037,0.0033,0.0024,0.0022,0.0025,0.0004999999999999999,0.0092,0.0005,0.1096,0.0026,0.00422,0.4975,0.0034,0.0019
-0.0005,-0.0004,0.0001,0.00014,-0.0001,-0.0136,0.00030000000000000003,0.0005,0.98116,0.4635599999999999,0.9907,0.9626,0.9955,0.0036,0.0086,0.0052,0.4191,0.4191,0.0024,0.0074,0.0201,0.0043,0.0020800000000000003,0.02722,0.0331,0.0031,0.0018,0.1507,0.1507,0.0007,0.0022,0.0058,0.0036,0.0065,0.0032,0.0022,0.0014,0.0006200000000000001,0.006619999999999999,0.0004,0.1096,0.0026,0.00356,0.4998,0.00304,0.0046
0.0029,-0.0001,0.0,0.0,-0.0001,-0.0067,0.0,-0.0029,0.97896,0.46349999999999997,0.9885,0.9764,0.9992,0.0033,0.008,0.0057,0.2951,0.2951,0.0033,0.0055,0.015,0.0036,0.00232,0.01616,0.0048,0.0027,0.0019,0.1091,0.1091,0.001,0.0016,0.0041,0.0046,0.0031,0.0026,0.002,0.0012,0.0007800000000000001,0.004540000000000001,0.0004,0.1096,0.0026,0.004,0.5021,0.0038,0.0059
0.0011,0.0001,0.0,0.0001,0.0001,-0.0107,-0.0004,-0.001,0.9827,0.46622,0.989,0.9673,0.9967,0.0029,0.0099,0.007,0.3688,0.3688,0.0035,0.0032,0.0243,0.0032,0.0025,0.01652,0.034,0.0031,0.0021,0.1401,0.1401,0.001,0.0008,0.0074,0.00402,0.0028,0.0022,0.0021,0.0012,0.0008,0.006920000000000001,0.0004,0.113,0.0026,0.00438,0.5031,0.0022,0.003
0.0021,-0.0003,0.0,-0.0002,-0.0002,-0.0094,0.001,-0.0021,0.98126,0.4717,0.9901,0.9679,0.998,0.0037,0.0107,0.0061,0.2766,0.2765,0.002,0.0069,0.0225,0.0043,0.001,0.0344,0.0172,0.0036,0.0021,0.1089,0.1089,0.0006,0.0021,0.0048,0.0033,0.0053,0.0024,0.0018,0.0014,0.00032,0.0072,0.0003,0.1096,0.0026,0.004580000000000001,0.5057,0.0031,0.0033
0.0004,0.0,0.0,0.0,0.0,-0.0081,0.0002,0.0,0.9795400000000001,0.4598,0.9916,0.9614,0.9988,0.0045,0.0272,0.0131,0.4274,0.4273,0.0019,0.0024,0.012,0.0047,0.00236,0.0151,0.0202,0.0089,0.0042,0.1616,0.1615,0.0007,0.0007,0.0035,0.0033,0.00276,0.00306,0.0011,0.0017,0.0007199999999999999,0.0046,0.0002,0.1088,0.0025,0.0048000000000000004,0.4959,0.0037,0.0071
-0.0016,-0.0001,0.0,0.0,-0.0001,-0.0093,-0.0006,0.0015,0.98016,0.4626,0.991,0.9764,0.9971,0.0036,0.0181,0.0104,0.3742,0.3742,0.0022,0.0027,0.0124,0.005,0.00228,0.0214,0.0057,0.0061,0.0035,0.1462,0.1462,0.0008,0.0007,0.0034,0.0039,0.0027,0.0025,0.0023,0.0017,0.00076,0.0057,0.0002,0.1096,0.0026,0.00448,0.5007,0.0029,0.0071
0.0015,0.0002,0.0,0.0003,0.0001,-0.0095,0.0003,-0.0015,0.9810399999999999,0.4657,0.9904,0.9779,0.9964,0.0037,0.0134,0.0109,0.30642,0.30642,0.0036,0.0064,0.0107,0.003,0.00184,0.026500000000000003,0.0038,0.0045,0.0037,0.12313999999999999,0.12313999999999999,0.0011,0.002,0.003,0.0039,0.0036,0.0023,0.0014,0.0012,0.0006200000000000001,0.0151,0.0005,0.1096,0.0026,0.00406,0.4992,0.0029,0.0025
0.0029,-0.0002,0.0001,-0.0004,0.0,-0.0071,-0.0009,-0.0029,0.97894,0.46384,0.9905,0.9675,1.0,0.0031,0.0184,0.0137,0.4228,0.4228,0.0023,0.006,0.0213,0.004,0.0021199999999999995,0.0263,0.0153,0.0059,0.0045,0.1707,0.1707,0.0008,0.0019,0.0063,0.0065,0.0039,0.0028,0.0016,0.0014,0.0006399999999999999,0.008380000000000002,0.0003,0.1096,0.0026,0.0042,0.5005,0.0034,0.0042
0.0057,0.0002,0.0,0.0,0.0002,-0.0104,-0.0016,-0.0057,0.9814999999999999,0.4628,0.991,0.9678,0.9971,0.004,0.011,0.0058,0.3131,0.3131,0.003,0.0046,0.0131,0.0059,0.00194,0.0123,0.0108,0.0035,0.0019,0.1233,0.1233,0.0008,0.0013,0.0039,0.0043,0.0041,0.0027,0.0012,0.0017,0.00058,0.0032,0.0003,0.1096,0.0026,0.00366,0.4965,0.0029,0.0022
0.0028,0.0002,0.0,-0.0003,0.0003,-0.0143,-0.0004,-0.0029,0.9834,0.46701999999999994,0.9897,0.9784,0.9957,0.0015,0.0171,0.0103,0.3099,0.3099,0.0039,0.0022,0.0123,0.004,0.001,0.032240000000000005,0.0045,0.0056,0.0034,0.1137,0.1137,0.001,0.0006,0.0033,0.0035,0.0037,0.0017,0.0011,0.0013,0.0003,0.00572,0.00042000000000000007,0.112,0.0023,0.00568,0.5041,0.0054,0.00422
0.0014,0.0001,0.0,0.0003,0.0,-0.0093,-0.0006,-0.0014,0.9802000000000002,0.4627,0.9909,0.9654,0.997,0.0041,0.012,0.0089,0.3462,0.3463,0.0034,0.0023,0.0119,0.0069,0.00176,0.0142,0.0253,0.0039,0.003,0.1335,0.1335,0.001,0.0009,0.0026,0.0034,0.0026,0.0027,0.0015,0.0022,0.0006000000000000001,0.0041,0.0003,0.1103,0.0027,0.004960000000000001,0.4999,0.0033,0.003
0.0038,-0.0001,0.0002,0.0,0.0,-0.0063,-0.0002,-0.0039,0.98146,0.46818,0.9906,0.9775,0.9988,0.0038,0.0099,0.0055,0.2973,0.2973,0.0032,0.0071,0.0137,0.0038,0.0017399999999999998,0.05922000000000001,0.0033,0.0035,0.0019,0.1213,0.1213,0.0011,0.0026,0.0044,0.003,0.0026,0.0033,0.002,0.0013,0.0005600000000000001,0.01192,0.0003,0.1096,0.0026,0.0032,0.5051,0.0037,0.0032
0.0001,-0.0001,0.0,-0.0002,0.0,-0.0133,-0.0005,0.0,0.97902,0.46098000000000006,0.9908,0.9782,0.9958,0.0061,0.0224,0.0167,0.4111,0.4111,0.0023,0.001,0.0106,0.0038,0.0018000000000000002,0.02228,0.0044,0.008,0.0059,0.1701,0.1701,0.0007,0.0003,0.003,0.0041,0.0018,0.0021,0.0018,0.0015,0.00058,0.008199999999999999,0.0003,0.1096,0.0026,0.0053,0.4934,0.003,0.0019
-0.0001,0.0001,0.0,0.0002,0.0,-0.0088,0.0003,0.0001,0.97728,0.4653,0.9899,0.9776,0.9979,0.0029,0.0107,0.0058,0.3156,0.3157,0.0036,0.00402,0.0166,0.0035,0.0024800000000000004,0.028700000000000003,0.0089,0.0036,0.0019,0.1369,0.1369,0.0013,0.00118,0.0043,0.0053,0.0039,0.0033,0.002,0.0011,0.00074,0.008060000000000001,0.0003,0.1096,0.0026,0.0025,0.4997,0.0038,0.0025
0.0016,0.0001,-0.0001,0.0,0.0,-0.0084,0.001,-0.0016,0.97998,0.4685,0.9903,0.9622,0.9948,0.0032,0.0295,0.0219,0.2929,0.293,0.0026,0.001,0.0084,0.0038,0.00212,0.0292,0.0262,0.0101,0.0075,0.1147,0.1147,0.0009,0.0003,0.002,0.0037,0.0021,0.0029,0.0009,0.0013,0.00066,0.0058,0.0004,0.1096,0.0026,0.0034999999999999996,0.501,0.0044,0.0095
0.0011,0.0001,0.0,0.0003,0.0,-0.0093,0.0005,-0.0011,0.9794,0.46286000000000005,0.989,0.9802,0.9979,0.0051,0.0073,0.0083,0.3168,0.3168,0.0037,0.0018,0.0172,0.0056,0.00194,0.01902,0.0033,0.0024,0.0024,0.1193,0.1193,0.001,0.0006,0.0045,0.0037,0.003,0.002,0.002,0.0016,0.00064,0.006720000000000001,0.0004,0.1151,0.0027,0.00438,0.4971,0.0032,0.004739999999999999
0.0023,-0.0003,0.0001,-0.0004,-0.0001,-0.0066,0.0008,-0.0023,0.9815999999999999,0.4638,0.9906600000000001,0.9778,0.9982,0.0052,0.0294,0.022,0.404,0.404,0.0019,0.0021,0.014679999999999999,0.0024,0.00172,0.0249,0.0046,0.0094,0.0071,0.1569,0.1569,0.0006,0.0007,0.00422,0.0061,0.0063,0.0051,0.0019,0.0007,0.0005,0.005,0.00026000000000000003,0.1096,0.0026,0.0083,0.4984,0.0039,0.0083
0.001,0.0,0.0,-0.0001,0.0,-0.0088,0.0012,-0.001,0.9794600000000001,0.4636,0.9906,0.9642,0.9985,0.0046,0.0202,0.0136,0.3423,0.3423,0.003,0.008,0.0132,0.003,0.0019199999999999998,0.0346,0.023,0.0068,0.0045,0.1384,0.1384,0.0009,0.0024,0.004,0.0034,0.0022,0.0021,0.0014,0.0011,0.00058,0.0096,0.0004,0.1096,0.0026,0.0099,0.4947,0.0029,0.0099
0.0036,0.0,0.0001,-0.0001,0.0001,-0.0063,-0.0006,-0.0036,0.9803200000000001,0.46012,0.9908,0.9797,0.9975400000000001,0.0038,0.0294,0.0186,0.2973,0.2973,0.0032,0.0071,0.0157,0.0072,0.0024000000000000002,0.02586,0.0041,0.01,0.0062,0.1213,0.1213,0.0011,0.0026,0.0041,0.0044,0.0026,0.0027,0.0017,0.0024,0.00058,0.00648,0.0002,0.1096,0.0026,0.0049,0.5016,0.0034,0.0049
0.0012,-0.0001,0.0,0.0,-0.0001,-0.0116,0.0009,-0.0013,0.9822000000000001,0.46288,0.98978,0.9627,0.9953,0.0046,0.0156,0.0077,0.3275,0.3275,0.0032,0.0027,0.0148,0.0062,0.0013999999999999998,0.01668,0.0277,0.0053,0.0026,0.1355,0.1355,0.0009,0.0008,0.0039,0.0041,0.004,0.0033,0.0008,0.0023,0.00044,0.00726,0.00042000000000000007,0.1164,0.0025399999999999997,0.0034,0.5015,0.0038,0.0034
0.0056,0.0001,0.0001,0.0002,0.0001,-0.0102,-0.0001,-0.0056,0.97994,0.46124,0.9911,0.9777,0.9998,0.0052,0.0092,0.0096,0.3099,0.3099,0.0031,0.0009,0.0173,0.005,0.0016200000000000003,0.021899999999999996,0.0062,0.0031,0.0033,0.1183,0.1183,0.0009,0.0002,0.0049,0.0038,0.0033,0.0026,0.0015,0.0015,0.00052,0.0048200000000000005,0.0002,0.1096,0.0026,0.0064,0.5015,0.0035000000000000005,0.0064
-0.0007,0.0,0.0,0.0,0.0001,-0.0094,0.0005,0.0007,0.9813000000000001,0.4757,0.9902,0.9774,0.9964,0.0027,0.0217,0.0131,0.2196,0.2196,0.0032,0.0103,0.0102,0.0046,0.00172,0.0465,0.0051,0.0073,0.0043,0.0887,0.0887,0.0011,0.0031,0.0028,0.0048,0.0023,0.0033,0.0018,0.0014,0.00058,0.0119,0.0002,0.1096,0.0026,0.0025,0.5015,0.0041,0.0025
-0.0051,0.0,0.0,0.0002,-0.0001,-0.0147,0.0012,0.0051,0.9794,0.4665,0.9909,0.9827,0.9977,0.003,0.0113,0.0066,0.2978,0.2978,0.0038,0.0078,0.01,0.0048,0.0036,0.021,0.0043,0.0039,0.0022,0.1244,0.1244,0.0011,0.003,0.003,0.0037,0.0022,0.0032,0.0011,0.0017,0.0013,0.006,0.0003,0.1116,0.0024,0.00324,0.5027,0.0036,0.0017
0.0028,0.0,0.0001,-0.0003,0.0002,-0.013,-0.0001,-0.0028,0.9829,0.46536,0.9894,0.9801,0.9989,0.0039,0.02,0.0155,0.327,0.327,0.0037,0.0014,0.0128,0.0038,0.0012,0.03246,0.0032,0.0065,0.0049,0.1225,0.1225,0.0011,0.0005,0.0035,0.0044,0.0022,0.003,0.0013,0.0013,0.0004,0.0099,0.0003,0.1162,0.0024,0.00444,0.4998,0.005,0.0084
0.0004,0.0001,0.0001,-0.0003,0.0003,-0.0054,0.0002,-0.0004,0.9808600000000001,0.46102,0.9894,0.9789,0.9965,0.0047,0.0266,0.0111,0.2945,0.2945,0.0022,0.0043,0.0152,0.0042,0.0018,0.0198,0.0036,0.0088,0.0037,0.1207,0.1207,0.0007,0.0015,0.0048,0.0048,0.0042,0.0023,0.0015,0.0014,0.00064,0.007940000000000001,0.00022,0.1096,0.0026,0.00436,0.4939,0.0037,0.0105
0.0022,0.0001,0.0,0.0001,0.0,-0.0089,0.0003,-0.0022,0.97934,0.4654,0.99082,0.9706,0.99742,0.0038,0.0059,0.0053,0.2766,0.2765,0.0025,0.0044,0.008,0.0048,0.0023200000000000004,0.051,0.0163,0.002,0.0016,0.1089,0.1089,0.0008,0.0015,0.0025,0.0031,0.0018,0.0018,0.0016,0.0015,0.0006,0.0082,0.00024000000000000003,0.1096,0.0026,0.005880000000000001,0.4996,0.0034200000000000003,0.0041
0.0008,0.0,0.0,0.0,0.0,-0.0108,0.0002,0.0,0.9795,0.46492000000000006,0.9905,0.9627,0.9944,0.0037,0.0096,0.0057,0.3413,0.3413,0.0026,0.0093,0.0108,0.0042,0.0041,0.03304,0.0213,0.0033,0.0018,0.1366,0.1366,0.0008,0.0028,0.0027,0.0039,0.00378,0.0032199999999999998,0.0015,0.0017,0.00038,0.00882,0.0003,0.1136,0.0024,0.0036199999999999995,0.4994,0.0033,0.0042
0.0016,0.0001,0.0,0.0003,0.0,-0.0084,-0.0001,-0.0016,0.9795400000000001,0.46324000000000004,0.9907,0.9747,0.997,0.0051,0.0102,0.0067,0.4131,0.4131,0.0019,0.0056,0.0163,0.0049,0.0019999999999999996,0.023880000000000002,0.0116,0.0034,0.0022,0.168,0.168,0.0006,0.0017,0.0041,0.0035,0.0038,0.0018,0.0016,0.0017,0.00066,0.00872,0.0003,0.108,0.0025,0.004579999999999999,0.5013,0.0026,0.003
0.0049,6.000000000000001e-05,2e-05,-0.0001,6.000000000000001e-05,-0.0087,0.0005,-0.0049,0.9772,0.459,0.99048,0.9799,0.9956,0.0022,0.02,0.0101,0.3562,0.3562,0.0021,0.00392,0.0264,0.005,0.0012,0.0188,0.0046,0.0066,0.0033,0.1556,0.1556,0.0007,0.00114,0.0074,0.0042,0.0029400000000000003,0.00266,0.0019,0.0019,0.0003,0.0044,0.00028000000000000003,0.1096,0.0021,0.0035,0.5006,0.0037,0.0035
-0.003,0.0001,0.0,0.0003,0.0,-0.0107,0.0008,0.0029,0.98064,0.4617,0.9905,0.9787,0.9988,0.0045,0.0122,0.0089,0.2517,0.2517,0.004,0.0054,0.0157,0.0056,0.0015799999999999998,0.0411,0.0044,0.004,0.003,0.0941,0.0941,0.0011,0.0016,0.0045,0.0033,0.0024,0.0016,0.0024,0.0022,0.0005399999999999999,0.0094,0.0002,0.1143,0.0024,0.0071,0.5,0.0025,0.0071
-0.0004,0.0,0.0002,-0.0003,0.0001,-0.0139,0.0,0.0003,0.9799,0.4606,0.9911,0.98,0.9983,0.0044,0.0102,0.0061,0.2808,0.2808,0.0013,0.004700000000000001,0.0279,0.0058,0.0034,0.01814,0.0068,0.0035,0.002,0.1207,0.1207,0.0004,0.0015400000000000001,0.0073,0.0032,0.0031,0.0036,0.0025,0.0018,0.0012,0.00498,0.0002,0.1116,0.0024,0.0078,0.4953,0.003,0.0078
-0.001,0.0,0.0,-0.0003,0.0001,-0.0111,0.0011,0.0009,0.98278,0.4652,0.9901,0.9778,0.99908,0.0038,0.0076,0.0062,0.2655,0.2655,0.0031600000000000005,0.001,0.0159,0.0043,0.00176,0.047,0.0046,0.0027,0.002,0.1133,0.1133,0.0010199999999999999,0.0003,0.0048,0.0044,0.0023,0.0019,0.0014,0.0016,0.00058,0.0078,0.0002,0.1096,0.0026,0.0024,0.4994,0.005,0.0024
0.0017,0.0,0.0,0.0003,-0.0001,-0.0104,-0.0006,-0.0017,0.98018,0.4549,0.9915,0.9809,0.9969,0.0032,0.0184,0.0099,0.3622,0.3622,0.0041,0.0029000000000000002,0.0117,0.0057,0.0019,0.012,0.0025,0.0062,0.0033,0.1414,0.1414,0.0011,0.0009399999999999999,0.0039,0.0046,0.0033,0.0028,0.0006,0.0022,0.0006000000000000001,0.0041,0.0004,0.1123,0.00262,0.00454,0.4964,0.0032,0.0056
