feature093,feature095,feature096,feature101,feature102,feature104,feature105,feature106,feature110,feature113,feature117,feature120,feature132,feature144,feature148,feature154,feature173,feature175,feature220,feature223,feature228,feature240,feature245,feature248,feature255,feature283,feature289,feature308,feature310,feature358,feature361,feature366,feature367,feature368,feature369,feature377,feature378,feature383,feature386,feature390,feature543,feature545,feature581,feature583,feature585,feature589
0.0013,-0.0001,0.0001,-0.0001,-0.0001,-0.0134,-0.0012,-0.0013,0.9817,0.46712,0.9901,0.9807,1.001,0.0034,0.0178,0.0121,0.3617,0.3616,0.004,0.0012,0.0105,0.0032,0.0011,0.043480000000000005,0.0036,0.0059,0.004,0.1458,0.1458,0.0013,0.0004,0.0032,0.0037,0.0027,0.0029,0.0026,0.001,0.0003,0.01,0.0003,0.1131,0.0026,0.0056,0.5035,0.0045,0.0056
-0.0023,0.0,0.0,0.0003,-0.0001,-0.0101,0.0004,0.0022,0.9804,0.4629600000000001,0.9907,0.9626,0.9973,0.003,0.008,0.006,0.2238,0.2238,0.0034,0.0014,0.0123,0.0033,0.0016,0.02776,0.0141,0.0027,0.002,0.0867,0.0867,0.0009,0.0004,0.0037,0.0042,0.0019,0.002,0.0012,0.0011,0.0006,0.00794,0.0003,0.1184,0.0026,0.00478,0.5004,0.003,0.0059
-0.0007,0.0,0.0,0.0,0.0001,-0.0094,0.0005,0.0007,0.98126,0.4757,0.9902,0.9774,0.9964,0.0027,0.0217,0.0131,0.2196,0.2196,0.0032,0.0103,0.0102,0.0046,0.0018599999999999999,0.0465,0.0051,0.0073,0.0043,0.0887,0.0887,0.0011,0.0031,0.0028,0.0048,0.0023,0.0033,0.0018,0.0014,0.0006200000000000001,0.0119,0.0002,0.1096,0.0026,0.0025,0.5015,0.0041,0.0025
0.0025,-0.0002,0.0002,-0.0001,-0.0001,-0.0064,0.0001,-0.0025,0.98026,0.4628,0.99068,0.9793,0.9963,0.003,0.0123,0.0076,0.26,0.26,0.004,0.0016,0.0204,0.0026,0.00224,0.0221,0.0045,0.0041,0.0025,0.1158,0.1158,0.0012,0.0005,0.0054,0.0043,0.0043,0.0042,0.0012,0.0009,0.00072,0.005,0.0005,0.1096,0.0026,0.0032,0.497,0.0028,0.0032
-0.0027,-0.0001,-0.0001,0.0,-0.0001,-0.01,0.0007,0.0027,0.9796400000000001,0.4656,0.9905,0.9807,1.001,0.0037,0.0074,0.0057,0.1596,0.1596,0.0022,0.0011,0.0115,0.0049,0.0015199999999999999,0.0157,0.0029,0.0023,0.0018,0.0669,0.0669,0.0006,0.0004,0.0034,0.0045,0.0036,0.0044,0.0007,0.0016,0.00046,0.0046,0.0005,0.1096,0.0026,0.00482,0.4979,0.0037,0.0081
-0.0008,0.0002,0.0,-0.0003,0.0003,-0.0122,0.0001,0.0007,0.9819,0.46270000000000006,0.9896,0.9677,0.9986,0.0044,0.0238,0.0168,0.2971,0.2971,0.0016,0.0088,0.0174,0.0054,0.0016,0.033979999999999996,0.0194,0.0078,0.0053,0.1221,0.1221,0.0005,0.0034,0.0046,0.0034,0.0033,0.002,0.0012,0.0016,0.0005,0.010019999999999998,0.0002,0.1139,0.0022,0.00502,0.5009,0.0054,0.0045
-0.0014,0.0,0.0001,0.0003,0.0,-0.0106,-0.0001,0.0014,0.98012,0.46419999999999995,0.9895,0.9636,0.9984,0.0041,0.0183,0.0102,0.414,0.414,0.0033,0.0027,0.0212,0.0041,0.0016,0.02306,0.0174,0.006,0.0035,0.1787,0.1787,0.0009,0.0007,0.0055,0.0043,0.0032,0.0029,0.0016,0.0015,0.00052,0.0099,0.0004,0.1143,0.0025,0.0041800000000000006,0.5006,0.00318,0.0017
0.0022,0.0001,0.0,0.0004,0.0,-0.0094,0.0007,-0.0022,0.9785,0.4691,0.9905,0.9666,0.9979,0.0055,0.0079,0.0059,0.4484,0.4484,0.0027,0.0034,0.0087,0.0037,0.00184,0.027379999999999998,0.0205,0.0026,0.0019,0.1794,0.1794,0.0008,0.001,0.0026,0.0036,0.0026,0.002,0.0011,0.0013,0.00056,0.0083,0.0005,0.1096,0.0026,0.00426,0.5005,0.003,0.0033
0.0041,-0.0002,0.0002,0.0001,-0.0002,-0.0119,-0.0003,-0.0041,0.9806,0.4607,0.9897,0.9796,0.9977,0.0046,0.0105,0.0067,0.3016,0.3016,0.0015,0.0008,0.0165,0.0036,0.0021,0.0139,0.0032,0.0033,0.0023,0.1178,0.1178,0.0005,0.0002,0.0043,0.0038,0.0039,0.0036,0.0012,0.0011,0.0007,0.0039,0.0002,0.1178,0.0027,0.0037,0.4991,0.0032,0.0037
-0.0028,0.0,0.0,0.0,0.0,-0.0118,-0.0004,0.0028,0.9751,0.46234000000000003,0.991,0.9756,0.9986,0.0049,0.0143,0.0112,0.2655,0.2654,0.0054,0.0014,0.0122,0.005,0.003,0.019719999999999998,0.0036,0.0048,0.0037,0.1096,0.1096,0.0015,0.0005,0.0036,0.0041,0.0016,0.0022,0.0022,0.0018,0.0011,0.0079,0.0003,0.1111,0.0026,0.00412,0.5056,0.0025,0.0028
0.0018,-0.0003,-6.000000000000001e-05,-0.0001,-0.0002,-0.0067,0.0004,-0.0018,0.98044,0.4636,0.99,0.9781,0.9978,0.0028,0.0255,0.0152,0.3729,0.3729,0.0026,0.0027,0.02,0.0028,0.0015400000000000001,0.0312,0.0034,0.0085,0.005,0.1556,0.1556,0.0008,0.0008,0.0061,0.003,0.005,0.0036199999999999995,0.0018,0.0009,0.00047999999999999996,0.0077,0.0003,0.1096,0.0026,0.0039,0.497,0.003,0.0039
-0.0012,-0.0003,0.0,-0.0005,-0.0003,-0.0134,0.0002,0.0012,0.9763,0.46254,0.991,0.9632,0.9985,0.0067,0.0222,0.0107,0.3487,0.3487,0.002,0.0028,0.0165,0.0059,0.0039,0.0,0.0223,0.0074,0.0035,0.1512,0.1512,0.0008,0.0008,0.0049,0.0053,0.00416,0.0043,0.0009,0.002,0.0011,0.0,0.0002,0.1137,0.0023,0.0043,0.5022,0.0027,0.0028
-0.0008,0.0,0.0001,0.0,0.0,-0.012,0.001,0.0008,0.9796,0.46246,0.9893,0.9799,1.001,0.0028,0.015,0.0094,0.2973,0.2973,0.0026,0.00264,0.0129,0.0046,0.0028,0.03,0.0038,0.0052,0.0032,0.1182,0.1182,0.0008,0.00086,0.0039,0.0045,0.0026,0.0026,0.0024,0.0017,0.0008,0.009160000000000001,0.0003,0.1103,0.0024000000000000002,0.0038,0.4979,0.003,0.0038
0.0068,-0.0003,0.0,0.0002,-0.0004,-0.0093,-0.0006,0.00041999999999999996,0.9773,0.4671,0.9903,0.9645,0.9997,0.0032,0.0096,0.0054,0.3589,0.359,0.0026,0.002,0.0211,0.0065,0.0007,0.025039999999999996,0.0191,0.0033,0.0018,0.1376,0.1377,0.0008,0.0006,0.0049,0.006,0.0059,0.0037,0.002,0.0023,0.0003,0.00798,0.0004,0.1172,0.0024599999999999995,0.0071,0.4963,0.0042,0.0071
-0.0013,-0.0003,-0.0001,0.0001,-0.0004,-0.0107,0.0002,0.0013,0.9816,0.46693999999999997,0.9892,0.9667,0.9972,0.0032,0.0205,0.0161,0.4711,0.4711,0.0043,0.0037,0.0267,0.0065,0.0017,0.038360000000000005,0.0148,0.0069,0.0052,0.187,0.187,0.0012,0.0013,0.0067,0.0078,0.0029800000000000004,0.00226,0.0013,0.0021,0.0006,0.00712,0.0007,0.1075,0.0023,0.0052,0.4964,0.0037,0.0062
-0.0035,-0.0001,0.0002,-0.0001,-0.0001,-0.0061,0.0004,0.0035,0.9808999999999999,0.4617,0.98962,0.9788,0.9983,0.0056,0.026,0.0226,0.26,0.26,0.0036,0.0084,0.0177,0.0037,0.00184,0.0958,0.0033,0.0085,0.0073,0.1158,0.1158,0.0011,0.003,0.0057,0.0044,0.0034,0.0041,0.002,0.0014,0.0006000000000000001,0.0202,0.00034,0.1096,0.0026,0.0039,0.4959,0.0048,0.0039
0.0021,0.0001,0.0001,0.0001,0.0001,-0.0119,-0.0007,-0.0021,0.9801200000000001,0.46642,0.9903600000000001,0.9802,0.997,0.0031,0.011,0.0067,0.3598,0.3598,0.0033,0.0009,0.0157,0.0031,0.00208,0.024880000000000003,0.0041,0.0036,0.0024,0.1604,0.1604,0.001,0.0003,0.0041,0.0028,0.0025,0.0025,0.0012,0.0011,0.0007,0.00822,0.00026,0.1166,0.0024999999999999996,0.0052,0.5045,0.0033,0.0052
0.0021,0.0,0.0,0.0002,-0.0001,-0.0109,-0.0003,-0.0021,0.9785,0.46166,0.9913,0.9644,0.9974,0.0046,0.0072,0.0038,0.3275,0.3275,0.0036,0.0009,0.0119,0.0074,0.0016,0.014379999999999999,0.0171,0.0024,0.0012,0.1355,0.1355,0.0012,0.0003,0.0033,0.0044,0.0025,0.0025,0.0009,0.0023,0.00048000000000000007,0.00668,0.0002,0.1162,0.0021,0.0043,0.4987,0.0049,0.0068
-0.0006,-0.0002,0.0001,-0.0004,0.0,-0.014,0.00066,0.0006,0.9799,0.4656,0.99068,0.9646,0.99726,0.0027,0.0116,0.0082,0.2704,0.2703,0.0041,0.001,0.0166,0.0052,0.00186,0.023,0.0293,0.0037,0.0027,0.1118,0.1117,0.0011,0.0003,0.0045,0.0036,0.0043,0.0026,0.002,0.002,0.0005200000000000001,0.0062,0.00024000000000000003,0.1096,0.0026,0.0038,0.5001,0.0026,0.0038
0.0018,-0.0001,0.0,0.0003,-0.0002,-0.0091,-0.0002,-0.0018,0.98004,0.4642,0.9908,0.9713,0.9959,0.0028,0.0208,0.0119,0.4146,0.4146,0.0024,0.0005,0.0129,0.0039,0.0025399999999999997,0.0212,0.0155,0.0068,0.0039,0.1646,0.1646,0.0008,0.0002,0.0038,0.004,0.0025,0.0023,0.0015,0.0014,0.00076,0.0057,0.0005,0.1134,0.0025,0.0058200000000000005,0.4989,0.0033,0.0032
0.0042,0.0,0.0,-0.0003,0.0,-0.0115,0.0003,-0.004,0.9817,0.46458000000000005,0.9907,0.9631,0.9983,0.0051,0.0076,0.0068,0.3189,0.3188,0.0035,0.0005,0.012320000000000001,0.0044,0.0015,0.02198,0.0207,0.0025,0.002,0.1304,0.1303,0.001,0.0002,0.0034200000000000003,0.0076,0.0029,0.003,0.0008,0.0017,0.0004,0.00782,0.0004,0.115,0.0022,0.00368,0.4999,0.0024,0.0052
0.0034,-0.0002,0.0,0.0004,-0.0003,-0.0101,-0.0001,-0.0034,0.9772,0.462,0.9907,0.9809,0.9994,0.0032,0.0271,0.0155,0.3272,0.3272,0.0038,0.0017,0.0099,0.0037,0.0016,0.02174,0.0019,0.0091,0.0054,0.1365,0.1365,0.0011,0.0006,0.0028,0.0047,0.0034,0.0022,0.0014,0.0013,0.0004,0.00838,0.0003,0.111,0.0025399999999999997,0.00436,0.4956,0.0031,0.0074
0.0015,0.0,0.0,0.0007,-0.0002,-0.0065,0.0005,-0.0015,0.9816,0.46814,0.9917,0.969,0.9986,0.0063,0.0077,0.0057,0.1827,0.1827,0.004,0.0041,0.0157,0.0041,0.0019,0.0278,0.0186,0.0026,0.002,0.0883,0.0883,0.0013,0.0017,0.0046,0.0053,0.0027,0.0034,0.0011,0.0015,0.0005,0.008979999999999998,0.0002,0.1141,0.0024,0.00484,0.5037,0.0037,0.0054
0.0001,-0.0002,0.0002,-0.0008,0.0001,-0.0123,-0.0015,-0.0001,0.9794599999999999,0.46557999999999994,0.9908,0.9681,0.9962,0.0036,0.0261,0.0191,0.3852,0.3852,0.0022,0.0015,0.0188,0.004,0.00176,0.0199,0.0246,0.009,0.0065,0.158,0.158,0.0006,0.0005,0.0056,0.0039,0.0038,0.0037,0.0021,0.0014,0.00054,0.0064600000000000005,0.0003,0.1096,0.0026,0.0046,0.499,0.0043,0.0105
-0.0035,0.0,0.0,0.0001,0.0,-0.0077,0.001,0.0036,0.9793,0.46078,0.9916,0.9712,0.9982,0.0033,0.0062,0.0067,0.4146,0.4146,0.0017,0.0062,0.0154,0.0056,0.0017599999999999998,0.023219999999999998,0.0179,0.0019,0.0021,0.1646,0.1646,0.0006,0.0019,0.0052,0.0038,0.0035,0.0036,0.0007,0.0018,0.00058,0.00852,0.0002,0.1138,0.0025,0.00416,0.4949,0.0033,0.0108
0.0043,-0.0001,-0.0001,0.0002,-0.0002,-0.0059,0.0015,-0.0043,0.9814,0.4655,0.9907,0.9685,0.9991,0.0058,0.0117,0.0083,0.4582,0.4581,0.0018,0.0017,0.0251,0.0029,0.00148,0.030860000000000005,0.0252,0.0038,0.0028,0.1776,0.1776,0.0005,0.0005,0.0076,0.0065,0.0064,0.0027,0.0015,0.001,0.00047999999999999996,0.0075000000000000015,0.0004,0.1096,0.0026,0.0050999999999999995,0.498,0.0033,0.0052
-0.0001,0.0,0.0,0.0001,-0.0001,-0.0085,0.0,0.0001,0.9808600000000001,0.46263999999999994,0.9906,0.9637,1.001,0.0041,0.0151,0.0093,0.1714,0.1714,0.0026,0.0023,0.0107,0.0057,0.0022400000000000002,0.0209,0.0212,0.0056,0.0035,0.0802,0.0802,0.0008,0.0008,0.0028,0.003,0.0021,0.0017,0.0024,0.0023,0.0005,0.00508,0.0002,0.1107,0.00252,0.0061400000000000005,0.4922,0.0038,0.0051
-0.0038,-0.0001,0.0001,0.0006,-0.0002,-0.0074,0.0013,0.0038,0.9798399999999999,0.46372,0.99032,0.9678,1.001,0.0031,0.016,0.0116,0.2702,0.2702,0.0026,0.0015,0.0227,0.0026,0.0015,0.0206,0.0135,0.0053,0.0038,0.1265,0.1265,0.0008,0.0005,0.0057,0.0039,0.0029,0.0029,0.0026,0.001,0.00052,0.0077399999999999995,0.0006,0.1088,0.0023,0.0023,0.5004,0.0034,0.0023
0.0029,0.0,0.0,-0.0001,0.0001,-0.0085,0.0007,-0.0029,0.9815200000000001,0.474,0.9916,0.9673,0.9982,0.003,0.0052,0.0125,0.2873,0.2872,0.0047,0.0005,0.0117,0.0052,0.0017000000000000001,0.07,0.0156,0.0017,0.004,0.1221,0.122,0.0014,0.0002,0.0033,0.0042,0.0032,0.0029,0.0022,0.0016,0.00058,0.007940000000000001,0.0004,0.1096,0.0026,0.0032,0.5068,0.0046,0.0032
-0.0014,0.0,0.0,0.0002,0.0,-0.0105,-0.0004,0.0014,0.97952,0.4596,0.9909,0.9655,0.9945,0.0032,0.0105,0.0053,0.3555,0.3555,0.0027,0.0008,0.0167,0.0041,0.0021000000000000003,0.0138,0.026,0.0033,0.0017,0.1379,0.1379,0.001,0.0003,0.0046,0.0026,0.002,0.0013,0.0022,0.0015,0.0006599999999999999,0.0045,0.0002,0.1096,0.0026,0.00426,0.4967,0.0032,0.0081
0.0005,0.0002,0.0,0.0001,0.0002,-0.0112,0.0002,-0.0005,0.9807400000000002,0.4594,0.9913,0.9674,0.9981,0.0042,0.0147,0.0098,0.4061,0.4061,0.0016,0.0037400000000000003,0.0224,0.0027,0.00238,0.0192,0.0185,0.0051,0.0033,0.1636,0.1636,0.0006,0.0010999999999999998,0.0052,0.0062,0.0055,0.0041,0.0017,0.001,0.0007,0.0054,0.0003,0.1096,0.0026,0.00352,0.4962,0.0024,0.0081
0.0031,0.0,0.0002,0.0001,0.0,-0.0037,0.0002,-0.0031,0.98296,0.4632,0.9909,0.9733,0.9989,0.0039,0.0264,0.0267,0.3247,0.3247,0.0023,0.0031399999999999996,0.0121,0.0041,0.00142,0.0418,0.0117,0.0087,0.0088,0.1335,0.1335,0.0007,0.00112,0.0049,0.004,0.0026,0.0041,0.0012,0.0014,0.00041999999999999996,0.0069,0.0003,0.1096,0.0026,0.00532,0.4988,0.0036,0.0031
0.0003,0.0001,0.0,0.0,0.0001,-0.0084,0.0002,-0.0003,0.9812799999999999,0.46327999999999997,0.9909000000000001,0.9794,0.9979,0.0045,0.0092,0.007,0.2766,0.2765,0.0021,0.0021,0.0105,0.0042,0.0012400000000000002,0.0744,0.0036,0.003,0.0023,0.1089,0.1089,0.0007,0.0006,0.003,0.0038,0.0031,0.0018,0.0019,0.0016,0.0004,0.0172,0.00026,0.1096,0.0026,0.0054,0.5025,0.0035,0.0044
-0.0004,0.0,0.0001,-0.0002,0.0001,-0.0067,0.0,0.0003,0.98116,0.4673,0.9901,0.9767,0.9978,0.0045,0.0264,0.0173,0.3156,0.3155,0.0034,0.0021,0.0158,0.0042,0.0016400000000000002,0.0801,0.0049,0.0087,0.0057,0.1238,0.1237,0.001,0.0006,0.0052,0.0036,0.0021,0.0029,0.0015,0.0015,0.00052,0.0126,0.0002,0.1096,0.0026,0.0036999999999999997,0.4968,0.0029,0.0045
-0.0013,-0.0001,0.0001,0.0002,-0.0001,-0.0113,-0.0003,0.0013,0.9796199999999999,0.46126000000000006,0.9913,0.9679,0.9953,0.0035,0.0171,0.0084,0.1828,0.1827,0.0034,0.0007,0.0174,0.0058,0.0022400000000000002,0.026199999999999994,0.0142,0.0056,0.0027,0.0815,0.0815,0.0009,0.0003,0.0045,0.0051,0.003,0.004,0.0018,0.0019,0.00076,0.00924,0.0002,0.1111,0.0026,0.00378,0.5024,0.0029,0.0035
0.0011,0.0,0.0,0.0,0.0001,-0.013,-0.0002,-0.0011,0.9794599999999999,0.4597,0.9906,0.964,0.9974,0.0037,0.0215,0.0115,0.3415,0.3415,0.0042,0.0083,0.0149,0.0034,0.00184,0.0187,0.0134,0.0075,0.0039,0.1283,0.1283,0.0012,0.0023,0.0041,0.0037,0.0036,0.0026,0.0016,0.0014,0.00054,0.0063,0.00028000000000000003,0.1139,0.00256,0.00498,0.5028,0.0038,0.0068
0.0017,-0.0002,0.0001,-0.0001,-0.0002,-0.0072,0.0005,-0.0017,0.9816600000000001,0.46528,0.9903,0.9686,0.9967,0.0053,0.0282,0.0142,0.3962,0.3962,0.0046,0.0012,0.0155,0.0042,0.0013399999999999998,0.036180000000000004,0.0156,0.0091,0.0045,0.1634,0.1634,0.0014,0.0003,0.0041,0.004,0.0042,0.003,0.0012,0.0015,0.00041999999999999996,0.0091,0.0003,0.1096,0.0026,0.0075,0.4977,0.0037,0.0075
-0.003,0.0001,-0.0001,-0.0001,0.0002,-0.0122,0.0012,0.003,0.9799599999999999,0.4626,0.9895,0.9659,0.9965,0.0019,0.0077,0.0045,0.3123,0.3123,0.0029,0.0065,0.0105,0.0022,0.00148,0.0161,0.018,0.0025,0.0017,0.1314,0.1314,0.001,0.0024,0.0026,0.0049,0.0025,0.0029,0.0019,0.0008,0.00048000000000000007,0.0053,0.0003,0.1119,0.0021,0.0054,0.4992,0.0039,0.0054
-0.0019,0.0001,0.0001,0.0004,0.0,-0.0085,-0.0007,0.0019,0.97866,0.46349999999999997,0.9908,0.9807,0.9976,0.003,0.0148,0.0055,0.3783,0.3783,0.0031,0.0033,0.0149,0.0056,0.00184,0.0224,0.0031,0.0049,0.002,0.1509,0.1509,0.0009,0.0008,0.004,0.0038,0.0031,0.003,0.001,0.0018,0.00058,0.00802,0.0003,0.1086,0.0025600000000000006,0.005220000000000001,0.4991,0.0035,0.0051
-0.0006,0.0,0.0,0.0,0.0,-0.0086,0.0,0.0,0.98066,0.46209999999999996,0.9905,0.966,0.9973,0.0033,0.023,0.012,0.2942,0.2941,0.0042,0.0092,0.0138,0.0037,0.0016,0.01654,0.0221,0.0075,0.0039,0.1131,0.1131,0.0012,0.0034,0.0044,0.0072,0.0028200000000000005,0.0031200000000000004,0.0013,0.0014,0.00056,0.00678,0.0003,0.1143,0.0024,0.00546,0.5012,0.0045,0.003
0.0003,0.0,0.0001,0.0002,0.0,-0.0098,0.0,-0.0003,0.9796,0.4643,0.991,0.9664,1.002,0.0049,0.0063,0.0056,0.3052,0.3052,0.0015,0.0041,0.0115,0.0052,0.0014,0.0146,0.019,0.0022,0.0018,0.1287,0.1287,0.0005,0.0013,0.0035,0.0037,0.002,0.0023,0.0007,0.0016,0.0004,0.0048,0.0003,0.1148,0.0023,0.004280000000000001,0.5015,0.0041,0.0076
0.0022,-0.0002,0.0002,-0.0005,0.0,-0.0057,-0.0001,-0.0022,0.9800599999999999,0.4628,0.98992,0.9638,0.9952,0.0056,0.0241,0.0169,0.4071,0.4071,0.002,0.0011,0.0195,0.0044,0.0021999999999999997,0.0165,0.0181,0.0079,0.0056,0.1475,0.1475,0.0006,0.0003,0.0049,0.0033,0.004,0.0033,0.0017,0.0014,0.0006200000000000001,0.0046,0.0007,0.1096,0.0026,0.0018,0.4984,0.004,0.0018
-0.0017,-0.0001,0.0002,-0.0001,0.0,-0.0049,-0.0001,0.0016,0.9792,0.4577,0.9906,0.9642,0.9961,0.0043,0.0236,0.0118,0.3244,0.3244,0.0022,0.0024,0.0213,0.0042,0.00242,0.0397,0.0224,0.0078,0.0038,0.1316,0.1316,0.0007,0.0008,0.0066,0.0034,0.0027,0.0038,0.0015,0.0014,0.00078,0.0077,0.0004,0.1096,0.0026,0.0053,0.498,0.0029,0.0053
0.0046,-0.0001,0.0,0.0001,-0.0002,-0.0088,-0.00035999999999999997,-0.0046,0.97858,0.4603,0.9909,0.9784,0.9991,0.0059,0.0124,0.0141,0.356,0.3561,0.0025,0.0008,0.0181,0.0053,0.00142,0.0154,0.0035,0.004,0.0047,0.173,0.173,0.0007,0.0003,0.0052,0.0062,0.0034,0.0019,0.0023,0.002,0.00048000000000000007,0.0048,0.0004,0.1096,0.0026,0.003979999999999999,0.4977,0.0032,0.0021
0.0022,-0.0001,0.0001,-0.0002,0.0,-0.0054,0.0008,-0.0022,0.9805400000000001,0.46563999999999994,0.9907,0.9661,0.996,0.0043,0.0284,0.0161,0.3702,0.3702,0.0013,0.00194,0.0178,0.0036,0.0019199999999999998,0.04126,0.0164,0.0093,0.0053,0.1592,0.1592,0.0004,0.0006600000000000001,0.0054,0.0027,0.0028,0.0026,0.0008,0.0011,0.00064,0.00968,0.0003,0.1096,0.0026,0.0027800000000000004,0.5043,0.0034,0.0037
0.0013,0.0,0.0001,0.0004,-0.0001,-0.0042,-0.0008,-0.0013,0.9830200000000001,0.46387999999999996,0.9905,0.9754,0.9966,0.0049,0.0246,0.0189,0.353,0.353,0.0039,0.0032,0.0226,0.0058,0.0014199999999999998,0.03656,0.005,0.0084,0.0063,0.1513,0.1513,0.0013,0.0011,0.0062,0.0048,0.0026,0.004,0.0022,0.0019,0.00041999999999999996,0.00694,0.0003,0.1096,0.0026,0.00658,0.501,0.0042,0.0052
-0.0013,-0.0001,0.0,0.0001,-0.0001,-0.0102,0.0001,0.0013,0.9770199999999999,0.46378,0.9903,0.9785,0.9951,0.0049,0.0133,0.0149,0.3938,0.3938,0.0022,0.0005,0.017,0.0053,0.0024599999999999995,0.018940000000000002,0.0038,0.0044,0.0049,0.1582,0.1582,0.0007,0.0002,0.0039,0.0028,0.003,0.0021,0.0017,0.0018,0.00086,0.00802,0.0004,0.1111,0.0024,0.00412,0.5017,0.0038,0.0056
0.0002399999999999999,0.0001,0.0001,0.0006,0.0,-0.0068,-0.0005,-0.0002599999999999999,0.983,0.4552,0.9908,0.9682,0.9964,0.0042,0.0138,0.009,0.2949,0.2949,0.0028,0.0016,0.0193,0.0046,0.0015799999999999998,0.024,0.012,0.0045,0.0028,0.1146,0.1146,0.0008,0.0005,0.0063,0.0042,0.0029,0.0028,0.0022,0.0015,0.00048000000000000007,0.0064,0.0002,0.1096,0.0026,0.00572,0.4962,0.0034000000000000002,0.0081
-0.0019,-0.0001,0.0001,-0.0002,0.0,-0.0152,-0.0004,0.0019,0.9805,0.4609,0.9897,0.9608,0.9992,0.0035,0.0081,0.0058,0.4004,0.4004,0.0026,0.0021,0.015,0.0038,0.0021,0.02076,0.021,0.0026,0.0019,0.1521,0.1521,0.0008,0.0007,0.0036,0.0033,0.0024,0.003,0.0016,0.0015,0.0006,0.00534,0.0003,0.1148,0.0027,0.0031200000000000004,0.4962,0.004,0.0045
-0.0052,-0.0002,0.0001,0.0,-0.0002,-0.0098,0.0,0.0051,0.98052,0.46188,0.9911,0.9806,0.9978,0.0049,0.0057,0.0043,0.3139,0.3139,0.0031,0.0016,0.0214,0.0047,0.00172,0.02778,0.0037,0.0018,0.0015,0.1343,0.1344,0.0009,0.0005,0.0068,0.0066,0.0045,0.0032,0.002,0.0016,0.00058,0.008979999999999998,0.0003,0.1169,0.0027,0.00528,0.5036,0.0039,0.0039
-0.004,0.0,0.0002,0.0002,0.0,-0.0067,0.0009,0.004,0.98188,0.4626,0.9905,0.9727,0.9966,0.0052,0.0234,0.0139,0.2196,0.2196,0.00334,0.0023,0.0273,0.0049,0.0014399999999999999,0.0216,0.0164,0.0079,0.0046,0.0887,0.0887,0.0009400000000000001,0.0009,0.0072,0.0048,0.003,0.0036,0.0013,0.0016,0.00044,0.0053,0.0002,0.1096,0.0026,0.00402,0.4929,0.0039,0.0058
0.0001,-0.0002,0.0001,-0.0003,-0.0001,-0.0138,0.0007,-0.0002,0.9813,0.4662,0.9894,0.9805,0.9984,0.0029,0.0176,0.0123,0.1578,0.1578,0.002,0.0008,0.0119,0.0044,0.0011,0.0269,0.0045,0.0058,0.0041,0.10244,0.10244,0.0008,0.0003,0.0042,0.0035,0.0026,0.0026,0.0019,0.0015,0.0004,0.006380000000000001,0.00031999999999999997,0.1148,0.0023,0.0022,0.4963,0.0044,0.0022
0.002,0.0002,0.0,0.0004,0.0001,-0.00702,0.0002,-0.002,0.97958,0.46386000000000005,0.991,0.9671,0.9978,0.005,0.0097,0.0054,0.16,0.16,0.0032,0.001,0.0243,0.0039,0.00166,0.027240000000000004,0.0181,0.0034,0.0019,0.0645,0.0645,0.001,0.0003,0.006,0.0077,0.0058,0.00356,0.0013,0.0014,0.00042000000000000007,0.006259999999999999,0.0003,0.1096,0.0026,0.0068,0.4931,0.0032199999999999998,0.0068
-0.0004,0.0,0.0,0.0001,-0.0001,-0.0084,0.0004,0.0004,0.9803599999999999,0.4624,0.9897,0.9589,0.9986,0.003,0.0067,0.0062,0.257,0.257,0.0037,0.0034999999999999996,0.0122,0.0055,0.00184,0.0179,0.0218,0.0022,0.002,0.102,0.102,0.0011,0.0011200000000000001,0.003,0.0028,0.0027,0.0018,0.0012,0.0017,0.00068,0.0043,0.0003,0.1148,0.0024,0.004,0.5019,0.0039,0.0032
-0.0014,-0.0001,0.0002,0.0005,-0.0003,-0.0059,0.0011,0.0014,0.9809,0.46414,0.9888,0.9651,0.9986,0.0037,0.0099,0.0057,0.2537,0.2537,0.0013,0.0011,0.0164,0.0027,0.0009,0.031259999999999996,0.0157,0.0031,0.0019,0.1087,0.1087,0.0004,0.0004,0.005,0.0051,0.0033,0.0049,0.0021,0.0008,0.0003,0.01068,0.0004,0.1121,0.00252,0.00528,0.505,0.0036,0.0054
0.0022400000000000002,0.0,0.0,0.0004,-0.0001,-0.0064,0.0001,-0.0022600000000000003,0.98012,0.4598,0.9909,0.9671,0.9946,0.0046,0.01,0.0048,0.4311,0.4311,0.0041,0.0077,0.0119,0.0049,0.00186,0.0184,0.0259,0.0033,0.0015,0.1659,0.1659,0.0011,0.0026,0.0042,0.0031,0.0031,0.002,0.0018,0.0018,0.00044,0.0052,0.0002,0.1096,0.0026,0.00422,0.4972,0.0038,0.0081
-0.0013,-0.0002,0.0002,0.0,-0.0002,-0.0093,-0.0003,0.0013,0.9801,0.4576,0.9891,0.9813,0.9989,0.0051,0.0195,0.0148,0.3606,0.3606,0.0038,0.0042,0.0138,0.0045,0.0021,0.0233,0.0037,0.0062,0.0048,0.1433,0.1433,0.0011,0.0012,0.0046,0.0071,0.004,0.00232,0.0012,0.0017,0.0006,0.0069,0.0005,0.1092,0.0026,0.0043,0.4928,0.0039,0.0043
