feature013,feature017,feature019,feature035,feature037,feature044,feature046,feature049,feature051,feature054,feature055,feature058,feature093,feature094,feature096,feature101,feature102,feature105,feature106,feature107,feature148,feature154,feature173,feature175,feature197,feature202,feature239,feature240,feature245,feature252,feature279,feature283,feature289,feature308,feature310,feature333,feature338,feature377,feature378,feature383,feature390,feature545,feature579,feature582,feature587,feature590
201.2913,10.5596,190.7317,50.4036,49.5964,353.2755,125.3991,138.4055,617.08,4.588,4.846,0.9468,0.0010355321628703756,0.0015,0.0,0.0002,-0.0002,0.0006,-0.0010534708735817078,-0.0016,0.007,0.0047,0.2704,0.2703,5.55,5.55,0.0059,0.0058,0.0027414031816854366,0.0008528905029324544,0.0009,0.0024,0.0017,0.1118,0.1117,1.8683,1.8683,0.0017,0.002,0.0011346779355256402,0.0003549683605007471,0.0026,0.007533497357780028,150.3447999643243,0.0075,150.3448
195.6482,9.7479,185.9003,50.0922,49.9078,351.0036,131.1864,140.5855,622.7755,4.602,4.836,0.9514,0.0012,0.0007,0.0,0.0,0.0,-0.0002,-0.0012,-0.0007,0.0123,0.0092,0.1701,0.1701,10.27,10.27,0.004,0.0068,0.0033,0.0009,0.0007,0.0041,0.003,0.0702,0.0702,2.9769,2.9769,0.0014,0.0021,0.0011,0.0003,0.002373676802023199,0.022680271974205926,71.01080001741214,0.0223,71.0108
199.0776,9.7403,189.3372,50.6729,49.3272,350.7118,143.1327,137.0173,630.8618,4.619,4.884,0.9458,0.0004,-0.001,0.0001,0.0006,0.0001,0.0004,-0.0003,0.001,0.0171,0.0121,0.1523,0.1522,6.06,6.06,0.0077,0.0041,0.0031,0.0005,0.0011,0.0057,0.0042,0.0628,0.0628,1.5755,1.5755,0.0023,0.0015,0.001,0.0002,0.002478176968809586,0.0305,93.8008,0.0305,93.8008
192.9511,9.9859,182.9653,50.5853,49.4147,366.4209,137.62,132.7791,636.82,4.553,4.845,0.9399,0.0007,0.0007,0.0001,0.0002,-0.0002,0.0003,-0.0007,-0.0006,0.0223,0.0153,0.4004,0.4004,7.01,7.01,0.0032,0.0028,0.0012,0.0011,0.0008,0.007,0.0048,0.1521,0.1521,2.408,2.408,0.0011,0.0011,0.0004,0.0004,0.0023,0.0178,171.3183,0.0178,171.3183
198.8838,10.1475,188.7363,50.5119,49.4881,344.0655,148.1309,134.4827,626.6791,4.574,4.844,0.9442,0.0037,0.0008,0.0002,0.0002,0.0,-0.0001,-0.0037,-0.0008,0.0053,0.0046,0.3889,0.3889,12.93,12.93,0.0052,0.0031,0.0011,0.0015,0.0011,0.0018,0.0016,0.1651,0.1651,3.9134,3.9134,0.0017,0.001,0.0003,0.0004,0.0024,0.0239,27.5232,0.0239,27.5232
199.8783,10.5538,189.3245,50.2716,49.7284,360.2209,141.7582,136.4645,638.4436,4.659,4.911,0.9487,-0.0004,0.0013,0.0,-0.0005,0.0001,-0.0002,0.0004,-0.0013,0.0189,0.01,0.3105,0.3105,5.47,5.47,0.0034,0.0041,0.0012731876078003652,0.001,0.0011,0.0065,0.0033,0.122,0.122,1.5754,1.5754,0.0012,0.0016,0.0005667701238435702,0.0004,0.0026,0.025287905216955744,73.8657003550655,0.0256,73.8657
199.9288,10.832,189.0968,50.4747,49.5254,355.7091,135.7718,137.1155,628.5964,4.588,4.834,0.949,0.0038,0.0008,0.0,-0.0002,-0.0001,0.0005,-0.0038,-0.0008,0.0214,0.015,0.402,0.4021,4.16,4.16,0.0031,0.0038,0.0021909102082812697,0.0007443383954775975,0.0011,0.0072,0.0053,0.152,0.152,1.4555,1.4555,0.0011,0.0015,0.0007709868567814804,0.00024710594303023014,0.0026,0.004929963091725054,88.91937292941387,0.0048,88.91937278762458
202.2718,8.9543,193.3176,50.4559,49.5441,361.1455,127.4191,145.94,634.5045,4.642,4.9,0.9472,-0.0008,0.0005769918763659787,0.0001,-0.0004,0.0,-0.0005,0.0008,-0.0005745544517778145,0.0067,0.0225,0.3177,0.3177,3.97,3.97,0.0046,0.0035,0.002306583595426938,0.0005,0.0013,0.0023,0.0077,0.1223,0.1223,1.1538,1.1538,0.0016,0.0013,0.0005444368032005605,0.0002,0.0026,0.0013109308757488919,-4.140516042126698e-08,0.0005,0.0
201.0743,9.5186,191.5557,50.3142,49.6858,346.1082,139.4309,139.8236,625.3627,4.556,4.847,0.9399,0.0005,-0.0007,0.0001,-0.0003,0.0001,0.0009,-0.0005,0.0007,0.015,0.0126,0.3189,0.3188,5.5,5.5,0.0083,0.004,0.0017,0.0007,0.0008,0.0047,0.004,0.1304,0.1303,1.7051,1.7051,0.0027,0.0015,0.0005,0.0002,0.002603919889839694,0.01850259579183343,44.11939985167796,0.0179,44.1194
202.7198,9.5239,193.1959,50.4619,49.5381,348.8827,135.9373,137.4518,622.2718,4.556,4.847,0.9399,0.0001,0.0009,0.0001,-0.0004,-0.0002,0.0011,-0.0001,-0.0009,0.0067,0.0055,0.1581,0.158,6.02,6.02,0.0052,0.0051,0.0023824658469446397,0.0010542076652495789,0.0008,0.0021,0.0017,0.12931795478185992,0.12925235995894252,1.879,1.879,0.0017,0.0017,0.0007966144319195099,0.0003370602783640505,0.002461972178771179,0.0126,91.6729,0.0126,91.6729
200.4579,9.6391,190.8189,50.40159438101662,49.59867473730375,350.3391,129.5455,141.8636,621.7482,4.595,4.847,0.9479,0.0029,-0.0009,0.0,-0.0001,-0.0002,-0.0004,-0.0029,0.001,0.0101,0.0073,0.25078319500073326,0.25042081780024134,4.13,4.13,0.006,0.0029,0.0028642878147841586,0.0008,0.0007,0.0035,0.0025,0.12916093231058365,0.12930012106725042,1.053,1.053,0.0018,0.001,0.0010298406584508465,0.0003,0.0026,0.012049658717840375,139.83300038497487,0.0121,139.833
202.7691,9.6506,193.1185,50.2261,49.7739,363.0891,133.9436,142.8764,639.9091,4.638,4.87,0.9524,-0.0005,0.0029,0.0001,0.0001,0.0002,-0.0002,0.0005,-0.0029,0.0158,0.0152,0.3241,0.3241,4.47,4.47,0.0037,0.0027,0.0020296619058617392,0.0008132909260942032,0.0011,0.0052,0.0049,0.1159,0.1159,1.2882,1.2882,0.0012,0.001,0.0007951102323856176,0.000256955425845708,0.0026,0.0338,35.2148,0.0338,35.2148
197.6366,10.3441,187.2925,50.4554,49.5446,358.2964,129.5355,141.8909,629.7227,4.625,4.901,0.9437,0.0021,-0.0024,0.0002,0.0001,0.0,0.0004,-0.0021,0.0024,0.0176,0.0138,0.3247,0.3247,7.61,7.61,0.0052,0.0046,0.0008647928387226721,0.0008,0.0008,0.0059,0.0046,0.1335,0.1335,2.4092,2.4092,0.0017,0.0017,0.0006910974117063963,0.0003,0.0026,0.0313,66.4172,0.0313,66.4172
198.6898,9.3949,189.2949,50.3159,49.6841,366.7327,145.2318,134.8382,646.8027,4.67,4.931,0.9471,-0.0002,-0.0025,0.0,-0.0004,3.6847338243510574e-05,0.0006,0.0003,0.0025,0.0046,0.0082,0.214,0.214,3.89,3.89,0.0038,0.0034,0.0010202479171198462,0.0008,0.0015,0.0017,0.0026,0.0908,0.0908,1.3667,1.3667,0.0015,0.0013,0.00039471229400021846,0.0002,0.0026,0.018451902354835667,76.60940027983625,0.0182,76.6094
201.8856,9.6144,192.2712,50.40159841884854,49.5986527080765,351.7982,141.9573,140.6645,634.42,4.569,4.826,0.9468,-0.0024,-0.0016,-0.0001,0.0009031331639031207,-0.0004,0.0013,0.0024,0.0016,0.0126,0.0129,0.2403,0.2403,8.27,8.27,0.0079,0.0045,0.0028,0.0009,0.0011,0.0044,0.0043,0.1144,0.1144,1.9243,1.9243,0.0027,0.0016,0.0008,0.0003,0.0023475243808422207,0.0096,197.5077,0.0096,197.5077
203.8317,9.4631,194.3685,50.1373,49.8627,352.0073,128.0318,143.4891,623.5282,4.613,4.83,0.955,-0.0009,-0.002,0.0001,0.0001,-0.0001,-0.0002,0.0008,0.002,0.0089,0.0076,0.3036,0.3036,4.78,4.78,0.0019,0.0054,0.0015389045373458276,0.0006,0.0015,0.0032,0.0026,0.1362,0.1362,1.3077,1.3077,0.0007,0.0019,0.00041216186515746767,0.0002,0.0026,0.0316,31.0788,0.0316,31.0788
196.4542,11.109072411697264,185.3452,50.4244,49.5756,371.1609,120.0691,150.3445,641.5745,4.676834110526822,4.936367216908888,0.9474,-0.0036,-0.0003,0.0001,0.0002,0.0002,0.0005,0.0036,0.0003,0.0214,0.0125,0.2374,0.2374,4.23,4.23,0.005,0.0028,0.003477699955296268,0.0014,0.0006,0.007,0.0041,0.1017,0.1017,1.09,1.09,0.0016,0.0009,0.0008956384898322779,0.0006,0.0026,0.0006779462324374846,2.2035031083786805e-07,0.0005,0.0
196.917,9.3874,187.5296,50.7216,49.2784,351.9127,129.3227,137.96,619.1955,4.601,4.853,0.948,-0.0047,-0.0011,-0.0001,0.0,-0.0003,-0.0003,0.0048,0.0011,0.0071,0.0042,0.3467,0.3467,5.34,5.34,0.0046,0.0049,0.0026,0.0009778296823352113,0.0016,0.0025,0.0014,0.1378,0.1378,1.5066,1.5066,0.0014,0.0016,0.0009,0.0003255453151999756,0.0027,0.013830496784474539,104.30340019628329,0.0133,104.3034
199.5669,9.7815,189.7854,50.5612,49.4389,356.7891,142.6145,134.2164,633.62,4.546,4.752,0.9567,0.0008,-0.0003,0.0001,0.0,0.0001,0.0007,-0.0008,0.0003,0.0212,0.0148,0.1895,0.1895,11.48,11.48,0.0038,0.0046,0.0024,0.0017,0.0009,0.007,0.0048,0.0854,0.0854,3.7892,3.7892,0.0014,0.0016,0.0008,0.0004,0.0023,0.0172,128.684,0.0172,128.684
198.9455,9.9632,188.9823,50.555,49.445,364.3909,147.4382,141.4391,653.2682,4.638,4.897,0.9471,-0.0014,-0.0028,0.0001,0.0004,0.0001,-0.0007,0.0013,0.0029,0.0115,0.0093,0.2964,0.2964,9.73,9.73,0.0035,0.0041,0.0009,0.0013,0.0013,0.004,0.0032,0.1196,0.1196,2.6728,2.6728,0.0011,0.0016,0.0003,0.0004,0.0028,0.022698714476661608,91.42640021143073,0.023,91.4264
201.5794,10.2286,191.3508,50.6902,49.3098,347.8536,154.7736,140.6209,643.2482,4.591,4.838,0.9488,0.0002,0.0008,0.0001,0.0004,-0.0001,0.0006,-0.0002,-0.0009,0.0211,0.0129,0.365,0.365,7.48,7.48,0.0036,0.0022,0.0027,0.0011,0.0009,0.0069,0.0043,0.1564,0.1564,1.9496,1.9496,0.0012,0.0009,0.0007,0.0004,0.0025,0.023,91.4264,0.023,91.4264
201.276,9.9797,191.2963,50.4373,49.5627,350.22,152.1418,126.6408598967571,629.0027,4.599,4.816,0.9549,0.0051,0.0011,0.0,-0.0003,-0.0002,-0.0007,-0.0052,-0.001,0.0059,0.0215,0.3572,0.3572,5.49,5.49,0.007,0.0028,0.0014832771506782282,0.0009,0.0009,0.002,0.0071,0.1297,0.1297,1.7109,1.7109,0.0022,0.001,0.0006044857855843095,0.0003,0.0026,0.0094,101.3884,0.0094,101.3884
198.8132,10.1332,188.68,50.1936,49.8064,351.1927,137.3291,138.3245,626.8464,4.574,4.778,0.9572,-0.0012960934248350542,0.0005778269505544442,7.201676821712538e-05,0.0,1.2081165140419184e-05,-0.0006,0.0012239855909270403,-0.00022532168333536107,0.0236,0.0187,0.4061,0.4061,9.49,9.49,0.0043,0.0053,0.0031460066078443493,0.0009,0.0015,0.0079,0.0062,0.1636,0.1636,3.1327,3.1327,0.0013,0.0018,0.0009748745343021639,0.0003,0.0026,-0.00030328339545372673,3.0058872148926337e-07,-0.0012,0.0
199.14947714273455,9.1397,190.00980371985582,50.179,49.821,355.5936,157.8055,133.6209,647.02,4.607,4.828,0.9541,-0.0003,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0117,0.0076,0.2468,0.2468,12.86,12.86,0.0072,0.0037,0.002058728234098182,0.0004,0.001966203283246014,0.004,0.0027,0.0993,0.0993,3.8408,3.8408,0.0021,0.0014,0.0007057159425806793,0.0002,0.0026,0.0183,100.1756,0.0183,100.1756
199.158,10.5503,188.6077,50.4666,49.5334,366.5909,129.7645,137.1691,633.5245,4.657,4.896,0.951,-0.0024,-0.0027,0.0002,-0.0007,0.0001,-0.0002,0.0023,0.0027,0.0274,0.0161,0.3178,0.3178,5.83,5.83,0.0046,0.0044,0.0030155981976614033,0.0009,0.0011,0.0093,0.0054,0.1259,0.1259,2.0308,2.0308,0.0014,0.0016,0.001014254805011397,0.0003,0.0026,0.010744981350694377,79.80450037766997,0.0104,79.8045
193.8387,9.5075,184.3312,50.1519,49.8481,347.1973,136.1382,137.5473,620.8827,4.554,4.799,0.9488,-0.0013,0.0013,0.0,-0.0002,0.0001,-0.0002,0.0013,-0.0013,0.0084,0.0063,0.2769,0.2769,7.39,7.39,0.0055,0.0031,0.001,0.0006,0.0014,0.0028,0.0021,0.1124,0.1124,2.2399,2.2399,0.0019,0.0011,0.0004,0.0002,0.0023886797502404985,0.04482474184485978,15.732700108727153,0.0455,15.7327
200.0352,11.020252034578082,189.0149,50.2165,49.7835,352.2036,143.1018,133.4555,628.7609,4.557,4.794,0.9506,0.0023,0.0005,0.0,-0.0005,0.0001,0.0002,-0.0023,-0.0005,0.0196,0.0145,0.2699,0.2699,6.08,6.08,0.0032,0.0028,9.452648419799219e-05,0.0011213325942990688,0.0009,0.0065,0.0048,0.1062,0.1062,1.7173,1.7173,0.0011,0.0009,0.0005280477900926495,0.00036411644926478146,0.0026,0.0207,145.6339,0.0207,145.6339
197.2722,10.1903,187.0819,50.739,49.261,360.3218,128.72,142.0627,631.1045,4.681,4.908,0.9536,-0.0002,0.0028,0.0,0.0,0.0001,0.0,0.0002,-0.0028,0.0094,0.0054,0.3927,0.3926,7.7,7.7,0.0032,0.0051,0.003939824849597582,0.0017,0.0009,0.0032,0.0017,0.1564,0.1564,2.4043,2.4043,0.0011,0.0018,0.0011793184183127685,0.0005,0.0027,0.0162,35.6702,0.0162,35.6702
193.561,9.4421,184.1189,50.4095,49.5905,353.3673,124.8191,145.3973,623.5836,4.602,4.845,0.9498,-0.0049,0.0004040423607275523,0.0,-0.0001,0.0,0.0002,0.0049,-8.296838619151203e-05,0.017,0.0095,0.3916,0.3916,3.34,3.34,0.0039,0.0053,0.004,0.0012,0.0016,0.0055,0.0032,0.1446,0.1447,0.9704,0.9704,0.0011,0.0018,0.0011,0.0004,0.0029,0.027287254867596353,27.760100033874533,0.028,27.7601
199.5993,11.26552323208386,188.3338,50.663,49.337,351.7645,137.4809,142.1173,631.3627,4.609,4.839,0.9524,-0.0007,0.001,0.0001,-0.0003,0.0001,0.0002,0.0006,-0.0011,0.0072,0.0051,0.2856,0.2857,6.52,6.52,0.0054,0.0044,0.0015,0.0009,0.0011,0.0023,0.0016,0.1268,0.1268,1.7662,1.7662,0.0016,0.0016,0.0005,0.0003,0.0022,0.02291577016601748,59.12009974253867,0.0233,59.1201
200.76854764663668,10.4109,190.35760895813388,50.4285,49.5715,350.1745,133.2682,137.9873,621.43,4.553,4.821,0.9442,-0.0052,-0.0016,0.0002,-0.0002,0.0,-0.0001,0.0052,0.0015,0.0345,0.017793330326488974,0.4211,0.4211,3.57,3.57,0.0026,0.0062,3.099728085166403e-05,0.0009,0.0007,0.0109,0.005924300202853493,0.1684,0.1684,1.1474,1.1474,0.0008,0.0022,-0.00013718040059652534,0.0003,0.0026,0.018564841901952414,52.203900229951174,0.0188,52.2039
197.4777,10.4756,187.0021,50.3505,49.6495,349.8691,133.5209,139.1155,622.5055,4.566,4.796,0.9521,0.0032,-0.0003,0.0,0.0002,-0.0002,-9.309577059683175e-05,-0.0032,0.0002,0.0105,0.0083,0.3824,0.3824,7.145439561697344,7.145439481792602,0.004,0.0049,0.002561646138970264,0.0007,0.0017,0.0033,0.0026,0.1509,0.1509,2.1910243383351418,2.191024244725856,0.0013,0.0016,0.0007989506809496436,0.0002,0.0026,0.01230858521980116,104.75190026752747,0.0123,104.7519
201.8538,9.7464,192.1074,50.0774,49.9226,351.4045,134.9909,141.4773,627.8727,4.566,4.796,0.9521,0.0026,-0.0033,0.0,0.0002,-0.0002,0.0015,-0.0026,0.0032,0.0138,0.0078,0.3098,0.3098,12.38,12.38,0.0046,0.0042,0.0013232977920284942,0.0009,0.0011,0.0049,0.0027,0.1199,0.1199,3.2053,3.2053,0.0014,0.0015,0.0004458790915906393,0.0003,0.0026,0.015317678896509535,73.641099766994,0.0154,73.6411
196.1811,10.0053,186.1758,50.3917,49.6083,350.8036,133.8145,144.2645,628.8827,4.596,4.835,0.9506,-0.0013,0.0029,0.0002,0.0002,-0.0001,-0.0001,0.0013,-0.0029,0.0082,0.0047,0.4942,0.4942,5.4,5.4,0.0053,0.0058,0.0038,0.001,0.0007,0.0029,0.0016,0.1841,0.1841,1.8094,1.8094,0.0015,0.002,0.0014,0.0003,0.002375850343702534,0.0174,156.5532,0.0174,156.5532
199.0942,9.3405,189.7538,50.2818,49.7183,354.3064,141.0318,135.0291,630.3673,4.592,4.838,0.949,0.000401519398487038,0.001,0.0,-0.0004,0.0003,0.0,-0.00036211911206962544,-0.001,0.0084,0.0041,0.3487,0.3488,15.42,15.42,0.003,0.0039,0.001506476490124545,0.0008,0.0012,0.0028,0.0015,0.126,0.126,4.3824,4.3824,0.0011,0.0016,0.0004992705987959343,0.0003,0.0026,0.009919604458035594,200.18159958742308,0.0106,200.1816
197.8643,10.2848,187.5795,50.2925,49.7075,351.8145,135.0636,140.1645,627.0427,4.622,4.883,0.9464,-0.002,0.0011,0.0002,0.0003,-0.0001,-0.0004,0.0019,-0.0011,0.0204,0.0145,0.2951,0.2951,3.28,3.28,0.0072,0.0042,0.002154849075612939,0.0011,0.0014,0.0066,0.0048,0.1091,0.1091,1.0026,1.0026,0.0022,0.0017,0.0007829287080281921,0.0004,0.0026,0.0315,51.9199,0.0315,51.9199
197.5608,9.8386,187.7223,50.2818,49.7183,353.4945,131.4491,140.0745,625.0182,4.566,4.792,0.9527,0.0024,-0.0006,0.0001,0.0002,0.0002,0.0003,-0.0024,0.0006,0.0075,0.008,0.3487,0.3488,6.947502543254966,6.94750249685226,0.0035,0.004,0.0010008635252157995,0.0007,0.0017,0.0027,0.0026,0.126,0.126,2.1960045370162664,2.1960045131602337,0.0014,0.0012,0.0007051347190446516,0.0002,0.0026,0.027218076714450493,26.143000412800195,0.0274,26.143
199.9289,9.8161,190.1128,50.4179,49.5821,346.2527,145.8382,140.4864,632.5773,4.605,4.866,0.9463,0.0005,-0.0013,0.0001,0.0,-0.0001,-0.0004,-0.0005,0.0013,0.0075,0.0061,0.2034,0.2034,7.829055560844373,7.829055307857594,0.0044,0.0042,0.0027,0.0007,0.0009,0.0026,0.0021,0.0749,0.0749,4.1012,4.1012,0.0016,0.0015,0.0008,0.0002,0.0025,0.01817029211473367,67.79940064901045,0.0178,67.7994
196.0453,9.7435,186.3018,50.4068,49.5932,353.8364,139.8173,144.6382,638.2918,4.612,4.851,0.9506,0.0003,0.0008,-0.0001,-0.0001,-0.0002,0.0007,-0.0003,-0.0008,0.0056,0.0045,0.2244,0.2244,3.45,3.45,0.0036,0.0034,0.0016995611093988613,0.0007,0.0013,0.002,0.0015,0.1032,0.1032,1.0883,1.0883,0.0011,0.0014,0.0005188250089728837,0.0003,0.0026,0.004739700215516396,60.30577349818738,0.0048,60.305773090620434
200.5541,9.702,190.8521,50.1431,49.8569,349.5609,129.0409,143.9745,622.5764,4.588,4.846,0.9468,0.001,-0.0006,0.0002,-0.0009366645171646169,0.0002,0.0002,-0.0011,0.0006,0.026,0.0182,0.4191,0.4191,5.45,5.45,0.0027,0.0044,0.00325894210398729,0.0012,0.001,0.0086,0.006,0.1507,0.1507,1.9063,1.9063,0.001,0.0016,0.0013277173266762789,0.0004,0.0026,0.027547605249830298,114.19669975322343,0.0275,114.1967
197.5258,10.3797,187.1461,50.0906,49.9094,349.0164,145.2045,143.5327,637.7536,4.595,4.879,0.9418,0.0005,0.0005,0.0002,-0.0002,0.0,0.0009,-0.0005,-0.0005,0.0198,0.0143,0.2087,0.2087,7.34,7.34,0.0065,0.0044,0.0019975268966462446,0.001,0.0018,0.0065,0.0047,0.0779,0.0779,1.8783,1.8783,0.0023,0.0015,0.0009316475880662319,0.0004,0.0026,0.0217,112.5819,0.0217,112.5819
204.0978,9.9224,194.1754,50.3893,49.6107,356.6864,139.3209,135.3555,631.3627,4.591,4.848,0.9468,0.0021,-0.0009,-0.0001,0.0001,0.0,-0.0002,-0.002,0.0009,0.0163,0.014,0.3693,0.3693,5.29,5.29,0.0042,0.0057,0.0013393716662751388,0.0007,0.0008,0.0055,0.0046,0.1523,0.1523,1.4875,1.4875,0.0014,0.0017,0.0005061091720627159,0.0003,0.0026,0.026592615258238972,44.36859983354002,0.0263,44.3686
202.4693,10.1625,192.3068,50.36,49.64,360.5664,138.93,138.3273,637.8236,4.676,4.941,0.9464,0.0001,-0.0001,0.0001,0.0,0.0001,-0.0004,-0.0001,0.0001,0.0167,0.0157,0.3169,0.3169,6.23,6.23,0.0047,0.0032,0.002064711872782998,0.0012,0.0013,0.0056,0.0052,0.1309,0.1309,1.6856,1.6856,0.0018,0.0014,0.0008706328138366436,0.0004,0.0026,0.006187318251854659,92.0208590202339,0.0058,92.020858729586
199.9538,10.2131,189.7407,50.1482,49.8518,350.0391,145.8445,139.8018,635.6855,4.595,4.879,0.9418,0.0022,-0.0002,0.0002,-0.0003,0.0,0.0005,-0.0021,0.0002,0.0222,0.0157,0.3587,0.3587,11.12,11.12,0.0082,0.0052,0.0019204348417907848,0.0009,0.0017,0.0076,0.0054,0.1436,0.1436,2.9697,2.9697,0.0028,0.0018,0.0010954610455416128,0.0003,0.0026,0.0009,0.0,0.0009,0.0
203.1959,10.0088,193.1871,50.5682,49.4318,366.1173,131.6909,143.0691,640.8773,4.547,4.786,0.95,-0.0016,-0.0004,0.0001,0.0,0.0001,0.0001,0.0016,0.0004,0.0097,0.0065,0.3589,0.359,3.67,3.67,0.005,0.0037,0.004,0.0016,0.0008,0.0031,0.0021,0.1376,0.1377,1.2231,1.2231,0.0016,0.0013,0.0005554887589400339,0.0004,0.0025,0.028348958844546177,33.314699665090814,0.0289,33.3147
198.9536,9.9765,188.977,50.0781,49.9219,365.1273,140.5345,137.28,642.9418,4.56,4.816,0.9467,-0.0022,0.0003,0.0001,0.0002,0.0,-0.0005,0.0021,-0.0003,0.0277,0.0193,0.3907,0.3907,10.95,10.95,0.0022,0.0037,0.002020086470275858,0.0006,0.0007,0.0089,0.0064,0.1638,0.1638,3.3783,3.3783,0.0007,0.0012,0.0006306555431284753,0.0002,0.0026,0.0171,56.0858,0.0171,56.0858
200.5958,10.7026,189.8932,50.4559,49.5441,351.6891,130.4127,136.2873,618.3891,4.576,4.819,0.9495,0.0044,0.0025,7.117782780992213e-05,-0.00028081938990433177,0.0,-0.0008,-0.0046,-0.0025,0.0083,0.0048,0.3177,0.3177,5.15,5.15,0.0067,0.005,0.0033194827683782928,0.0007,0.0013,0.0029,0.0016,0.1223,0.1223,1.5595,1.5595,0.0021,0.0018,0.001221982756889171,0.0002,0.0026,0.006087616518220415,65.36106870357759,0.0061,65.36106843488479
202.688,10.54,192.1481,50.2004,49.7996,360.8982,140.8336,140.8218,642.5536,4.574,4.795,0.9538,-0.0002,0.0008,0.0002,-0.0004,0.0001,-0.0015,0.0002,-0.0007,0.0103,0.0074,0.2449,0.2449,5.42,5.42,0.0041,0.0057,0.0023340165813980048,0.0015,0.0013,0.0033,0.0024,0.1163,0.1163,1.8092,1.8092,0.0017,0.0017,0.0008540667207817404,0.0004,0.0026,0.006236745024054413,57.68700509746156,0.0055,57.687004803984514
200.9876,10.0777,190.9098,49.9566,50.0434,349.4127,136.7591,144.9355,631.1073,4.627,4.888,0.9467,0.0019,-0.0007,0.0001,-0.0001,0.0,-0.0006,-0.0019,0.0007,0.0247,0.0113,0.4189,0.4189,4.95,4.95,0.0045,0.0059,0.0001399025573532557,0.0009,0.0012,0.008,0.0037,0.1608,0.1608,1.4115,1.4115,0.0016,0.0021,0.00032562420766913715,0.0002,0.0026,0.0277,42.7294,0.0277,42.7294
198.5237,9.4095,189.1142,50.5609,49.4391,360.49,140.8218,137.3682,638.68,4.643,4.857,0.9558,0.0034,-0.0011,0.0001,0.0001,0.0001,-0.0005,-0.0034,0.0012,0.0053,0.0061,0.2169,0.2169,5.01,5.01,0.0051,0.0049,0.0013069627866955044,0.0007,0.0015,0.0016,0.0021,0.0901,0.0901,1.3733,1.3733,0.002,0.0016,0.0004230143589556423,0.0003,0.0026,0.033344956945318735,65.10429968597994,0.0332,65.1043
196.1425,10.1233,186.0193,50.5973,49.4027,349.3891,136.2736,138.1091,623.7718,4.554,4.799,0.9488,0.0031,-0.0013,0.0001,0.0002,0.0,0.0004,-0.003,0.0013,0.0151,0.0106,0.3113,0.3113,12.64,12.64,0.0053,0.0044,0.0008,0.0009,0.001,0.005,0.0038,0.1142,0.1142,3.7688,3.7688,0.0018,0.0016,0.0003,0.0003,0.002262946079896854,0.028,27.7601,0.028,27.7601
197.1669,9.7499,187.4169,50.3494,49.6506,364.3518,134.6245,144.42,643.3964,4.585,4.876,0.9403,-0.0017,0.0002,0.0001,0.0001,-0.0002,0.0009,0.0017,-0.0003,0.0164,0.0112,0.2247,0.2247,7.95,7.95,0.0045,0.0044,0.0014,0.0008,0.0004,0.0054,0.0038,0.0914,0.0914,2.4518,2.4518,0.0014,0.0015,0.0004,0.0003,0.0023,0.0236,47.8577,0.0236,47.8577
202.444,9.9301,192.5139,50.9199,49.0802,352.5864,132.2045,144.8,629.5909,4.601,4.853,0.948,-0.0009,0.0018,0.0002,0.0,0.0002,-0.0008,0.001,-0.0018,0.017,0.0123,0.3334,0.3334,3.9,3.9,0.0023,0.0054,0.0015385644045097593,0.0009,0.0008,0.0055,0.0041,0.134,0.134,1.4715,1.4715,0.0008,0.0021,0.000568537912489198,0.0003,0.0024578923965889706,0.022049522066394392,71.01079954939208,0.0223,71.0108
201.1382,9.7261,191.4121,50.5823,49.4177,345.5173,148.3709,138.2818,632.17,4.572,4.807,0.951,-0.0004,0.0021,0.0001,-0.0002,0.0003,0.0002,0.0004,-0.0021,0.0205,0.0141,0.3606,0.3606,11.85,11.85,0.0064,0.002,0.0015,0.0012,0.0004,0.0067,0.0047,0.1433,0.1433,3.3968,3.3968,0.0019,0.0008,0.0004,0.0005,0.0028,0.0171,113.5506,0.0171,113.5506
197.0596,9.2072,187.8524,50.4666,49.5334,366.2945,133.3855,139.5745,639.2545,4.604,4.862,0.9468,-0.00042013622120826155,5.566538955381617e-05,0.0001,-0.0004,0.0,0.0,0.0010123276262134495,-0.000308294333565412,0.0072,0.0049,0.2973,0.2973,4.2,4.2,0.0035,0.0055,0.0006124005865848921,0.0005,0.0014,0.0024,0.0016,0.1182,0.1182,1.3247,1.3247,0.0013,0.0017,0.0002903067704689635,0.0002,0.0021,0.02770152287118259,39.10320076893979,0.0275,39.1032
197.2191,9.708,187.5111,50.8216,49.1784,366.9455,142.46,143.5773,652.9827,4.594,4.823,0.9524,-0.0012,-0.0005,0.0,-0.0002,0.0,0.0005,0.0012,0.0005,0.0057,0.0042,0.3935,0.3935,8.83,8.83,0.004,0.005,0.002191003128854954,0.0011476415567827187,0.0009,0.0021,0.0015,0.16,0.16,3.0654,3.0654,0.0016,0.002,0.0006002937724153955,0.00040685661631061174,0.0024180799790204065,0.0295,61.0329,0.0295,61.0329
